Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
3671,200,13058203,1457,763,0
3673,200,13058218,1452,765,0
3672,200,13058218,1456,763,0
3675,200,13058234,1435,771,0
3674,200,13058234,1446,768,0
3677,200,13058250,1405,780,0
3676,200,13058250,1422,775,0
3678,200,13058265,1378,787,0
3679,200,13058265,1349,793,0
3681,200,13058281,1276,811,0
3680,200,13058281,1316,802,0
3683,200,13058296,1194,824,0
3682,200,13058296,1236,818,0
3685,200,13058312,1101,831,0
3684,200,13058312,1148,827,0
3686,200,13058328,1051,833,0
3687,200,13058343,1002,835,0
3688,200,13058343,953,837,0
3689,200,13058343,904,837,0
3690,200,13058359,861,837,0
3692,200,13058375,782,836,0
3691,200,13058375,817,836,0
3694,200,13058390,722,834,0
3693,200,13058390,749,836,0
3695,200,13058406,702,833,0
3696,200,13058406,687,833,0
3698,200,13058421,669,833,0
3697,200,13058421,677,833,0
3700,200,13058437,656,833,0
3699,200,13058437,662,833,0
3702,200,13058453,649,836,0
3701,200,13058453,652,834,0
3703,200,13058468,645,836,0
3704,200,13058468,644,837,0
3706,200,13058484,642,838,0
3705,200,13058484,643,838,0
3707,200,13058500,642,838,0
3709,200,13058515,640,839,0
3708,200,13058515,641,839,0
3711,200,13058531,639,839,0
3710,200,13058531,640,839,0
3712,200,13058546,638,840,0
3713,200,13058546,637,841,0
3715,200,13058562,635,842,0
3714,200,13058562,635,841,0
3717,200,13058578,634,842,0
3716,200,13058578,634,842,0
3718,200,13058593,634,842,0
3719,200,13058609,633,842,0
3720,200,13058625,633,843,0
3722,200,13058921,631,843,0
3721,200,13058921,633,843,0
3724,200,13058937,623,833,0
3723,200,13058937,628,839,0
3726,200,13058953,599,806,0
3725,200,13058953,614,823,0
3727,200,13058968,581,783,0
3728,200,13058968,560,753,0
3730,200,13058984,519,698,0
3729,200,13058984,539,725,0
3732,200,13059000,485,657,0
3731,200,13059000,499,673,0
3734,200,13059015,467,640,0
3733,200,13059015,475,647,0
3735,200,13059031,462,635,0
3736,200,13059031,460,633,0
3738,200,13059046,459,632,0
3737,200,13059046,459,632,0
