Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
988,200,525314359,1110,577,0
990,200,525314375,1062,515,0
989,200,525314375,1085,546,0
991,200,525314390,1040,484,0
992,200,525314406,1027,466,0
993,200,525314406,1005,438,0
994,200,525314421,995,424,0
996,200,525314437,976,401,0
995,200,525314437,984,411,0
997,200,525314453,967,390,0
998,200,525314468,961,384,0
999,200,525314468,958,378,0
1000,200,525314484,953,372,0
1002,200,525314500,948,366,0
1001,200,525314500,951,369,0
1003,200,525314515,947,363,0
1004,200,525314531,946,361,0
1005,200,525314531,945,360,0
1006,200,525314546,945,358,0
1007,200,525314859,922,343,0
1008,200,525314875,907,333,0
1009,200,525314875,891,323,0
1010,200,525314890,879,313,0
1011,200,525314906,866,305,0
1012,200,525314906,856,298,0
1013,200,525314921,848,293,0
1015,200,525314937,836,286,0
1014,200,525314937,842,289,0
1016,200,525314953,834,284,0
1017,200,525314968,831,282,0
1018,200,525314968,829,281,0
1019,200,525314984,828,280,0
1020,200,525315000,827,279,0
1021,200,525315000,826,278,0
1022,200,525315015,825,277,0
1023,200,525315031,824,277,0
1025,200,525315046,824,275,0
1024,200,525315046,824,276,0
1026,200,525315062,824,274,0
1028,200,525315078,823,272,0
1027,200,525315078,823,274,0
1029,200,525315093,822,269,0
1031,200,525315109,820,260,0
1030,200,525315109,821,266,0
1032,200,525315125,820,253,0
1034,200,525315140,819,241,0
1033,200,525315140,819,248,0
1035,200,525315156,819,237,0
1036,200,525315171,819,234,0
1037,200,525315171,819,230,0
1038,200,525315187,819,227,0
1039,200,525315203,819,225,0
1040,200,525315203,819,223,0
1041,200,525315218,819,221,0
1042,200,525315218,819,220,0
1043,200,525315234,819,218,0
1044,200,525315250,819,218,0
1045,200,525315250,819,216,0
1046,200,525315265,819,214,0
1047,200,525315281,819,213,0
1048,200,525315281,820,210,0
1049,200,525315296,821,208,0
1050,200,525315312,821,206,0
1051,200,525315312,822,204,0
1052,200,525315328,823,201,0
1054,200,525315343,825,199,0
1053,200,525315343,824,200,0
1055,200,525315359,825,197,0
1056,200,525315375,825,196,0
1057,200,525315375,826,196,0
1058,200,525315390,827,195,0
1059,200,525315406,827,194,0
1060,200,525315406,828,194,0
1061,200,525315421,828,193,0
1062,200,525315437,829,193,0
1063,200,525315453,829,192,0
1065,200,525315468,830,192,0
1064,200,525315468,830,192,0
