Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
1666,200,525333375,766,957,0
1667,200,525333687,768,958,0
1668,200,525333703,770,959,0
1669,200,525333703,772,961,0
1670,200,525333718,773,962,0
1672,200,525333734,775,963,0
1671,200,525333734,774,962,0
1673,200,525333750,775,964,0
1674,200,525333765,776,964,0
1675,200,525333765,776,964,0
1676,200,525333781,777,965,0
1677,200,525333796,778,965,0
1678,200,525333812,779,966,0
1679,200,525333828,779,966,0
1680,200,525333843,780,967,0
1681,200,525333890,781,967,0
1682,200,525333921,781,967,0
1683,200,525333937,781,968,0
1684,200,525333953,782,969,0
1686,200,525333968,784,970,0
1685,200,525333968,783,970,0
1687,200,525333984,784,972,0
1689,200,525334000,785,973,0
1688,200,525334000,784,972,0
1691,200,525334015,786,975,0
1690,200,525334015,786,974,0
1692,200,525334031,786,976,0
1693,200,525334046,787,978,0
1694,200,525334046,788,978,0
