Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
877,200,525310250,1077,599,0
878,200,525310250,1110,566,0
879,200,525310265,1147,527,0
881,200,525310281,1232,447,0
880,200,525310281,1189,487,0
882,200,525310296,1274,409,0
883,200,525310312,1316,375,0
884,200,525310312,1351,344,0
885,200,525310328,1379,322,0
886,200,525310343,1397,309,0
887,200,525310343,1408,299,0
889,200,525310359,1424,288,0
888,200,525310359,1417,293,0
890,200,525310375,1430,284,0
891,200,525310390,1433,282,0
892,200,525310640,1441,279,0
894,200,525310656,1456,271,0
893,200,525310656,1448,275,0
895,200,525310671,1463,268,0
897,200,525310687,1475,262,0
896,200,525310687,1469,266,0
898,200,525310703,1482,258,0
899,200,525310718,1488,255,0
900,200,525310718,1492,253,0
901,200,525310734,1498,249,0
902,200,525310750,1504,246,0
903,200,525310750,1508,244,0
904,200,525310765,1512,240,0
905,200,525310765,1516,238,0
906,200,525310781,1519,237,0
908,200,525310796,1526,234,0
907,200,525310796,1523,236,0
909,200,525310812,1528,232,0
910,200,525310828,1531,230,0
911,200,525310828,1534,229,0
912,200,525310843,1536,227,0
914,200,525310859,1539,225,0
913,200,525310859,1537,226,0
915,200,525310875,1541,224,0
916,200,525310890,1542,223,0
917,200,525310890,1543,222,0
918,200,525310906,1544,222,0
920,200,525310921,1547,219,0
919,200,525310921,1545,221,0
921,200,525310937,1548,218,0
923,200,525310953,1550,217,0
922,200,525310953,1550,218,0
924,200,525310968,1551,217,0
926,200,525310984,1552,215,0
925,200,525310984,1552,216,0
927,200,525311015,1553,215,0
928,200,525311015,1553,214,0
929,200,525311031,1554,213,0
931,200,525311046,1555,209,0
930,200,525311046,1555,212,0
932,200,525311062,1558,204,0
933,200,525311062,1560,200,0
934,200,525311078,1561,196,0
936,200,525311093,1563,191,0
935,200,525311093,1563,193,0
937,200,525311109,1564,189,0
938,200,525311125,1564,189,0
939,200,525311125,1565,188,0
940,200,525311140,1565,187,0
941,200,525311156,1565,187,0
942,200,525311171,1565,186,0
943,200,525311187,1566,186,0
