Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
1452,200,525326046,911,182,0
1453,200,525326062,963,173,0
1455,200,525326078,1096,153,0
1454,200,525326078,1026,163,0
1456,200,525326093,1168,146,0
1457,200,525326109,1247,138,0
1458,200,525326109,1325,135,0
1460,200,525326125,1474,135,0
1459,200,525326125,1403,135,0
1461,200,525326140,1539,137,0
1462,200,525326156,1591,144,0
1463,200,525326156,1630,148,0
1464,200,525326171,1646,149,0
1465,200,525326375,1610,162,0
1466,200,525326390,1568,182,0
1467,200,525326390,1524,210,0
1468,200,525326406,1473,244,0
1469,200,525326421,1422,283,0
1470,200,525326421,1370,325,0
1471,200,525326437,1328,362,0
1473,200,525326453,1259,429,0
1472,200,525326453,1289,399,0
1474,200,525326468,1247,443,0
1475,200,525326484,1238,454,0
1476,200,525326484,1231,463,0
1478,200,525326750,1215,490,0
1477,200,525326750,1223,476,0
1479,200,525326765,1208,505,0
1480,200,525326781,1201,519,0
1481,200,525326781,1192,537,0
1482,200,525326796,1186,551,0
1483,200,525326796,1181,565,0
1484,200,525326812,1177,577,0
1485,200,525326828,1174,587,0
1487,200,525327140,1158,603,0
1486,200,525327140,1166,595,0
1489,200,525327156,1146,614,0
1488,200,525327156,1152,609,0
1490,200,525327171,1143,618,0
1491,200,525327187,1140,620,0
1492,200,525327187,1138,623,0
1493,200,525327203,1137,624,0
1494,200,525327218,1136,624,0
1495,200,525327218,1135,625,0
1496,200,525327234,1134,625,0
1497,200,525327250,1134,625,0
1498,200,525327281,1133,625,0
1499,200,525327281,1132,625,0
1501,200,525327296,1125,623,0
1500,200,525327296,1130,625,0
1502,200,525327312,1118,622,0
1504,200,525327328,1105,619,0
1503,200,525327328,1111,621,0
1505,200,525327343,1100,617,0
1507,200,525327359,1087,615,0
1506,200,525327359,1093,616,0
1508,200,525327375,1082,614,0
1510,200,525327390,1066,613,0
1509,200,525327390,1075,613,0
1511,200,525327406,1059,613,0
1513,200,525327421,1049,613,0
1512,200,525327421,1054,613,0
1514,200,525327437,1045,613,0
1515,200,525327453,1042,612,0
1516,200,525327453,1038,612,0
1517,200,525327468,1035,611,0
1519,200,525327484,1031,609,0
1518,200,525327484,1033,610,0
1520,200,525327500,1029,608,0
1521,200,525327500,1026,608,0
1522,200,525327515,1025,607,0
1524,200,525327531,1021,605,0
1523,200,525327531,1023,606,0
1525,200,525327546,1019,604,0
1527,200,525327562,1016,603,0
1526,200,525327562,1018,604,0
1528,200,525327578,1014,603,0
1529,200,525327593,1014,603,0
