Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
669,200,13001953,1100,389,0
670,200,13002140,1100,389,0
671,200,13002171,1100,388,0
672,200,13002187,1100,388,0
674,200,13002203,1100,387,0
673,200,13002203,1100,387,0
675,200,13002234,1100,387,0
676,200,13002250,1100,386,0
677,200,13002328,1099,386,0
678,200,13002359,1098,385,0
679,200,13002375,1098,385,0
680,200,13002390,1097,385,0
681,200,13002406,1097,384,0
682,200,13002421,1097,384,0
684,200,13002437,1095,384,0
683,200,13002437,1096,384,0
686,200,13002453,1091,384,0
685,200,13002453,1094,384,0
687,200,13002468,1088,384,0
688,200,13002468,1083,384,0
690,200,13002484,1068,384,0
689,200,13002484,1076,384,0
692,200,13002500,1048,384,0
691,200,13002500,1059,384,0
693,200,13002515,1036,383,0
694,200,13002515,1023,383,0
696,200,13002531,993,382,0
695,200,13002531,1009,383,0
697,200,13002546,978,381,0
698,200,13002546,960,380,0
699,200,13002562,942,378,0
700,200,13002562,922,376,0
702,200,13002578,884,372,0
701,200,13002578,905,374,0
704,200,13002593,850,370,0
703,200,13002593,867,370,0
706,200,13002609,817,370,0
705,200,13002609,831,370,0
708,200,13002625,789,370,0
707,200,13002625,802,370,0
710,200,13002640,769,373,0
709,200,13002640,778,370,0
712,200,13002656,755,376,0
711,200,13002656,762,374,0
713,200,13002671,750,376,0
715,200,13002687,743,376,0
714,200,13002687,746,376,0
719,200,13002703,738,377,0
718,200,13002703,739,377,0
