Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
1068,200,525316187,831,201,0
1069,200,525316187,835,214,0
1070,200,525316203,839,234,0
1072,200,525316218,854,283,0
1071,200,525316218,843,251,0
1073,200,525316234,867,321,0
1075,200,525316250,895,400,0
1074,200,525316250,880,362,0
1076,200,525316265,910,438,0
1077,200,525316281,916,459,0
1078,200,525316281,924,478,0
1079,200,525316296,929,490,0
1080,200,525316312,933,500,0
1081,200,525316312,937,508,0
1082,200,525316328,940,514,0
1083,200,525316625,949,527,0
1084,200,525316625,955,540,0
1085,200,525316640,964,551,0
1087,200,525316656,977,572,0
1086,200,525316656,970,561,0
1088,200,525316671,982,581,0
1089,200,525316687,987,590,0
1090,200,525316687,992,598,0
1091,200,525316703,996,604,0
1092,200,525316718,998,609,0
1093,200,525316718,1002,615,0
1094,200,525316734,1004,619,0
1096,200,525316750,1008,626,0
1095,200,525316750,1006,622,0
1097,200,525316765,1008,628,0
1098,200,525316781,1010,631,0
1099,200,525316781,1011,631,0
1100,200,525316796,1011,633,0
1101,200,525316812,1012,633,0
1102,200,525316812,1012,633,0
1103,200,525316828,1012,634,0
1105,200,525316859,1013,635,0
1104,200,525316859,1012,635,0
1106,200,525316984,1013,635,0
1107,200,525316984,1013,634,0
1108,200,525317000,1013,634,0
1109,200,525317015,1013,632,0
1110,200,525317015,1013,632,0
1111,200,525317031,1013,630,0
1113,200,525317046,1013,629,0
1112,200,525317046,1013,629,0
1115,200,525317062,1013,627,0
1114,200,525317062,1013,628,0
1116,200,525317093,1013,626,0
1117,200,525317125,1013,626,0
1118,200,525317171,1013,625,0
1119,200,525317203,1013,624,0
1120,200,525317234,1013,624,0
1121,200,525317250,1013,623,0
1122,200,525317265,1013,622,0
1123,200,525317281,1013,621,0
1124,200,525317312,1013,621,0
1125,200,525317359,1013,620,0
