Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
1664,200,13017328,689,479,0
1662,200,13017328,689,478,0
1665,200,13017343,689,479,0
1666,200,13017359,690,479,0
1668,200,13017375,694,482,0
1667,200,13017375,691,480,0
1670,200,13017390,701,482,0
1669,200,13017390,697,482,0
1672,200,13017406,715,480,0
1671,200,13017406,707,482,0
1673,200,13017421,726,476,0
1674,200,13017421,737,473,0
1676,200,13017437,769,464,0
1675,200,13017437,753,469,0
1678,200,13017453,822,455,0
1677,200,13017453,793,460,0
1680,200,13017468,891,441,0
1679,200,13017468,854,448,0
1682,200,13017484,980,428,0
1681,200,13017484,933,434,0
1683,200,13017500,1036,420,0
1684,200,13017500,1094,410,0
1686,200,13017515,1208,392,0
1685,200,13017515,1153,402,0
1688,200,13017531,1320,372,0
1687,200,13017531,1264,382,0
1690,200,13017546,1419,349,0
1689,200,13017546,1371,360,0
1691,200,13017562,1465,337,0
1692,200,13017562,1506,326,0
1694,200,13017578,1584,306,0
1693,200,13017578,1546,315,0
1696,200,13017593,1651,291,0
1695,200,13017593,1618,300,0
1698,200,13017609,1707,278,0
1697,200,13017609,1680,284,0
1699,200,13017625,1728,272,0
1700,200,13017625,1743,268,0
1702,200,13017640,1761,261,0
1701,200,13017640,1754,263,0
1704,200,13017656,1768,258,0
1703,200,13017656,1765,258,0
1706,200,13017671,1774,255,0
1705,200,13017671,1771,256,0
1707,200,13017687,1776,255,0
1709,200,13017703,1782,252,0
1708,200,13017703,1779,253,0
1711,200,13017718,1792,251,0
1710,200,13017718,1788,251,0
1713,200,13017734,1806,248,0
1712,200,13017734,1799,249,0
1714,200,13017750,1812,247,0
1715,200,13017750,1817,245,0
1717,200,13017765,1824,243,0
1716,200,13017765,1821,244,0
1719,200,13017781,1825,243,0
1718,200,13017781,1824,243,0
1721,200,13017796,1825,243,0
1720,200,13017796,1825,243,0
1722,200,13017812,1825,243,0
1723,200,13017828,1822,243,0
1724,200,13017828,1818,243,0
1726,200,13017843,1805,244,0
1725,200,13017843,1812,243,0
1728,200,13017859,1783,245,0
1727,200,13017859,1794,245,0
1730,200,13017875,1757,246,0
1729,200,13017875,1770,246,0
1731,200,13017890,1743,247,0
1732,200,13017890,1729,248,0
1734,200,13017906,1702,251,0
1733,200,13017906,1716,249,0
1736,200,13017921,1678,253,0
1735,200,13017921,1690,252,0
1738,200,13017937,1658,254,0
1737,200,13017937,1667,254,0
1739,200,13017953,1651,254,0
1740,200,13017953,1646,255,0
1742,200,13017968,1636,255,0
1741,200,13017968,1640,255,0
1744,200,13017984,1628,255,0
1743,200,13017984,1632,255,0
1746,200,13018000,1622,254,0
1745,200,13018000,1625,255,0
1747,200,13018015,1619,253,0
1748,200,13018031,1618,253,0
1749,200,13018031,1618,253,0
1751,200,13018046,1616,252,0
1750,200,13018046,1617,253,0
1752,200,13018062,1616,252,0
1754,200,13018078,1614,252,0
1753,200,13018078,1615,252,0
1756,200,13018093,1612,251,0
1755,200,13018093,1614,251,0
1757,200,13018109,1610,250,0
1758,200,13018109,1609,250,0
1760,200,13018125,1605,249,0
1759,200,13018125,1608,250,0
1762,200,13018140,1603,248,0
1761,200,13018140,1604,249,0
1764,200,13018156,1597,248,0
1763,200,13018156,1600,248,0
1765,200,13018171,1595,247,0
1766,200,13018171,1592,246,0
1768,200,13018187,1586,245,0
1767,200,13018187,1589,245,0
1770,200,13018203,1580,245,0
1769,200,13018203,1583,245,0
1772,200,13018218,1574,244,0
1771,200,13018218,1577,244,0
1773,200,13018234,1571,244,0
1774,200,13018234,1569,244,0
1776,200,13018250,1564,244,0
1775,200,13018250,1566,244,0
1778,200,13018265,1560,244,0
1777,200,13018265,1562,244,0
1780,200,13018281,1557,244,0
1779,200,13018281,1558,244,0
1781,200,13018296,1556,244,0
1782,200,13018296,1555,244,0
1784,200,13018312,1554,244,0
1783,200,13018312,1554,244,0
1786,200,13018328,1553,244,0
1785,200,13018328,1553,244,0
1787,200,13018343,1552,244,0
1789,200,13018359,1550,243,0
1788,200,13018359,1551,243,0
1790,200,13018375,1548,242,0
1791,200,13018375,1547,242,0
1793,200,13018390,1544,241,0
1792,200,13018390,1546,241,0
1795,200,13018406,1542,240,0
1794,200,13018406,1543,241,0
1797,200,13018421,1541,240,0
1796,200,13018421,1542,240,0
1798,200,13018437,1541,240,0
1799,200,13018625,1540,240,0
1800,200,13018640,1540,240,0
1802,200,13018656,1540,241,0
1801,200,13018656,1540,241,0
1804,200,13018671,1539,242,0
1803,200,13018671,1539,242,0
1805,200,13018703,1539,243,0
1806,200,13018796,1539,244,0
1807,200,13018812,1539,244,0
1808,200,13018812,1539,245,0
1809,200,13018828,1539,245,0
1810,200,13018843,1539,246,0
1811,200,13018875,1539,246,0
1813,200,13018984,1539,248,0
1812,200,13018984,1539,247,0
1815,200,13019000,1540,249,0
1814,200,13019000,1539,248,0
1816,200,13019015,1540,249,0
1817,200,13019031,1540,249,0
1818,200,13019046,1540,250,0
1820,200,13019109,1541,250,0
1819,200,13019109,1541,250,0
1821,200,13019140,1542,250,0
1822,200,13019234,1542,250,0
1823,200,13019265,1542,249,0
1824,200,13019296,1542,249,0
1825,200,13019296,1542,249,0
