Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
523,200,525297796,1090,456,0
522,200,525297796,1100,465,0
524,200,525297812,1081,445,0
525,200,525297828,1071,436,0
526,200,525297828,1064,428,0
527,200,525297843,1057,420,0
528,200,525297859,1051,414,0
529,200,525297859,1048,410,0
530,200,525297875,1045,407,0
531,200,525297890,1042,404,0
532,200,525297890,1039,401,0
533,200,525297906,1037,398,0
534,200,525297921,1036,396,0
535,200,525297921,1035,395,0
536,200,525297937,1033,394,0
537,200,525297953,1032,392,0
538,200,525297953,1031,391,0
539,200,525297984,1031,391,0
540,200,525297984,1031,390,0
541,200,525298000,1030,389,0
542,200,525298015,1030,389,0
543,200,525298031,1030,388,0
544,200,525298031,1029,388,0
545,200,525298046,1029,387,0
547,200,525298062,1029,385,0
546,200,525298062,1029,386,0
548,200,525298078,1029,384,0
549,200,525298093,1028,383,0
550,200,525298093,1028,380,0
551,200,525298109,1028,378,0
552,200,525298125,1028,377,0
553,200,525298125,1027,374,0
554,200,525298140,1027,372,0
555,200,525298156,1027,372,0
556,200,525298156,1027,370,0
557,200,525298171,1027,369,0
558,200,525298187,1027,369,0
559,200,525298187,1027,368,0
560,200,525298203,1027,367,0
561,200,525298218,1027,367,0
562,200,525298234,1027,366,0
563,200,525298265,1027,365,0
564,200,525298281,1027,365,0
565,200,525298296,1027,364,0
566,200,525298328,1027,363,0
567,200,525298359,1027,362,0
568,200,525298375,1027,362,0
569,200,525298390,1027,361,0
570,200,525298390,1027,360,0
571,200,525298406,1027,360,0
573,200,525298421,1027,359,0
572,200,525298421,1027,360,0
574,200,525298437,1027,358,0
575,200,525298453,1027,357,0
576,200,525298453,1028,357,0
578,200,525298484,1028,355,0
577,200,525298484,1028,356,0
580,200,525298500,1029,355,0
579,200,525298500,1029,355,0
