Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
1129,200,525318359,1092,591,0
1128,200,525318359,1047,609,0
1130,200,525318375,1137,573,0
1131,200,525318390,1179,556,0
1132,200,525318390,1218,536,0
1134,200,525318406,1288,496,0
1133,200,525318406,1254,517,0
1135,200,525318421,1319,475,0
1136,200,525318437,1334,462,0
1137,200,525318437,1349,448,0
1138,200,525318453,1361,433,0
1140,200,525318468,1379,406,0
1139,200,525318468,1371,420,0
1141,200,525318484,1385,394,0
1143,200,525318500,1391,372,0
1142,200,525318500,1389,382,0
1144,200,525318515,1391,363,0
1145,200,525318531,1391,353,0
1146,200,525318531,1384,342,0
1147,200,525318546,1372,333,0
1149,200,525318562,1321,319,0
1148,200,525318562,1355,327,0
1150,200,525318578,1283,317,0
1152,200,525318593,1195,327,0
1151,200,525318593,1239,317,0
1153,200,525318609,1151,340,0
1155,200,525318625,1076,374,0
1154,200,525318625,1112,358,0
1156,200,525318640,1059,387,0
1157,200,525318640,1046,397,0
1158,200,525318656,1037,406,0
1160,200,525318671,1024,423,0
1159,200,525318671,1029,416,0
1161,200,525318687,1021,430,0
1162,200,525318703,1019,434,0
1163,200,525318703,1019,438,0
1164,200,525318718,1019,442,0
1166,200,525318734,1047,450,0
1165,200,525318734,1030,447,0
1167,200,525318750,1074,450,0
1169,200,525318765,1159,440,0
1168,200,525318765,1115,450,0
1170,200,525318781,1204,422,0
1171,200,525318796,1250,399,0
1172,200,525318796,1297,371,0
1173,200,525318812,1335,342,0
1174,200,525318828,1367,317,0
1175,200,525318828,1383,301,0
1177,200,525318843,1397,281,0
1176,200,525318843,1391,290,0
1178,200,525318859,1401,273,0
1179,200,525318875,1402,266,0
1180,200,525318875,1401,258,0
1181,200,525318890,1387,249,0
1183,200,525318906,1337,245,0
1182,200,525318906,1370,245,0
1184,200,525318921,1295,248,0
1185,200,525318937,1251,261,0
1186,200,525318937,1209,277,0
1187,200,525318953,1170,296,0
1189,200,525318968,1095,347,0
1188,200,525318968,1130,321,0
1190,200,525318984,1065,379,0
1191,200,525319000,1037,414,0
1192,200,525319000,1013,451,0
1193,200,525319015,992,494,0
1195,200,525319031,972,565,0
1194,200,525319031,980,528,0
1196,200,525319046,969,580,0
1198,200,525319062,970,609,0
1197,200,525319062,969,595,0
1199,200,525319078,975,619,0
1200,200,525319078,980,627,0
1201,200,525319093,989,633,0
1203,200,525319109,1005,640,0
1202,200,525319109,997,637,0
1204,200,525319125,1019,640,0
1205,200,525319140,1034,638,0
1206,200,525319140,1052,629,0
1207,200,525319156,1079,609,0
1209,200,525319171,1139,550,0
1208,200,525319171,1108,582,0
1210,200,525319187,1168,512,0
1211,200,525319203,1195,471,0
1212,200,525319203,1217,431,0
1213,200,525319218,1226,415,0
1215,200,525319234,1234,394,0
1214,200,525319234,1231,403,0
1216,200,525319250,1236,390,0
1217,200,525319265,1236,386,0
1218,200,525319265,1236,385,0
1219,200,525319281,1224,385,0
1221,200,525319296,1156,406,0
1220,200,525319296,1195,389,0
