Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
0,200,57456359,958,742,0
1,200,57456375,971,735,0
2,200,57456390,981,729,0
3,200,57456390,992,723,0
4,200,57456406,1001,719,0
6,200,57456421,1016,710,0
5,200,57456421,1010,714,0
7,200,57456437,1021,708,0
9,200,57456453,1030,704,0
8,200,57456453,1026,706,0
10,200,57456468,1032,703,0
11,200,57456484,1035,702,0
12,200,57456484,1037,701,0
13,200,57456500,1039,700,0
15,200,57456515,1041,700,0
14,200,57456515,1040,700,0
16,200,57456531,1042,700,0
17,200,57456546,1043,700,0
18,200,57456546,1045,700,0
20,200,57456562,1051,700,0
19,200,57456562,1047,700,0
22,200,57456578,1060,700,0
21,200,57456578,1055,700,0
23,200,57456593,1064,700,0
24,200,57456609,1066,700,0
26,200,57456625,1074,701,0
25,200,57456625,1070,701,0
27,200,57456640,1078,701,0
28,200,57456656,1081,702,0
29,200,57456656,1083,702,0
30,200,57456656,1086,703,0
32,200,57456687,1090,705,0
31,200,57456687,1088,704,0
33,200,57456703,1092,705,0
34,200,57456703,1094,706,0
35,200,57456703,1094,707,0
36,200,57456734,1096,707,0
38,200,57456750,1098,708,0
37,200,57456750,1098,707,0
39,200,57456765,1100,709,0
40,200,57456781,1102,710,0
41,200,57456781,1103,711,0
43,200,57456796,1106,713,0
42,200,57456796,1104,711,0
44,200,57456812,1106,714,0
46,200,57456828,1110,715,0
45,200,57456828,1108,714,0
47,200,57456843,1111,717,0
49,200,57456859,1114,719,0
48,200,57456859,1113,718,0
51,200,57456875,1116,720,0
50,200,57456875,1115,720,0
52,200,57456890,1117,721,0
53,200,57456906,1117,722,0
55,200,57456921,1118,722,0
54,200,57456921,1118,722,0
56,200,57456953,1119,723,0
57,200,57456968,1119,724,0
58,200,57456984,1120,724,0
59,200,57457000,1120,725,0
60,200,57457015,1121,725,0
61,200,57457031,1122,725,0
62,200,57457046,1123,726,0
63,200,57457046,1123,727,0
64,200,57457062,1124,727,0
66,200,57457078,1131,731,0
65,200,57457078,1127,729,0
67,200,57457093,1137,734,0
68,200,57457093,1144,735,0
69,200,57457109,1151,736,0
71,200,57457125,1163,737,0
70,200,57457125,1156,737,0
72,200,57457140,1171,737,0
73,200,57457156,1180,735,0
74,200,57457156,1189,732,0
75,200,57457171,1198,725,0
77,200,57457187,1222,699,0
76,200,57457187,1211,714,0
78,200,57457203,1240,672,0
79,200,57457203,1255,643,0
80,200,57457203,1272,610,0
81,200,57457234,1288,575,0
83,200,57457250,1312,496,0
82,200,57457250,1301,534,0
84,200,57457265,1318,457,0
86,200,57457281,1322,410,0
85,200,57457281,1322,428,0
87,200,57457296,1320,395,0
88,200,57457296,1312,382,0
89,200,57457312,1298,374,0
90,200,57457328,1266,367,0
91,200,57457328,1218,367,0
93,200,57457343,1040,417,0
92,200,57457343,1149,378,0
94,200,57457359,927,474,0
95,200,57457375,816,542,0
96,200,57457390,714,618,0
97,200,57457390,629,693,0
98,200,57457406,579,746,0
99,200,57457406,540,794,0
100,200,57457421,516,831,0
101,200,57457437,502,863,0
102,200,57457437,495,884,0
103,200,57457453,495,897,0
104,200,57457468,499,913,0
105,200,57457484,508,927,0
106,200,57457484,522,936,0
107,200,57457500,548,947,0
108,200,57457515,584,955,0
109,200,57457515,622,957,0
110,200,57457531,664,956,0
112,200,57457546,749,929,0
111,200,57457546,708,945,0
113,200,57457562,792,907,0
114,200,57457562,830,880,0
115,200,57457578,866,844,0
116,200,57457593,901,802,0
117,200,57457609,934,752,0
118,200,57457609,963,698,0
119,200,57457625,988,643,0
122,200,57457640,1025,489,0
120,200,57457640,1007,585,0
121,200,57457640,1018,531,0
123,200,57457656,1026,471,0
124,200,57457656,1026,459,0
125,200,57457671,1018,446,0
126,200,57457687,1000,439,0
127,200,57457687,960,431,0
128,200,57457718,906,431,0
129,200,57457718,837,434,0
130,200,57457734,763,455,0
131,200,57457750,687,489,0
132,200,57457750,590,550,0
133,200,57457765,528,602,0
134,200,57457781,478,654,0
135,200,57457781,439,703,0
137,200,57457796,396,791,0
136,200,57457796,413,749,0
138,200,57457812,388,828,0
139,200,57457828,388,859,0
140,200,57457828,400,888,0
141,200,57457843,419,915,0
142,200,57457859,444,934,0
143,200,57457859,480,951,0
144,200,57457875,520,960,0
145,200,57457875,564,962,0
147,200,57457890,663,947,0
146,200,57457890,613,960,0
148,200,57457906,715,925,0
149,200,57457921,762,895,0
150,200,57457937,804,860,0
151,200,57457937,844,817,0
152,200,57457953,880,769,0
153,200,57457968,915,715,0
155,200,57457984,963,601,0
154,200,57457984,944,656,0
156,200,57458000,977,551,0
157,200,57458015,980,531,0
158,200,57458015,980,518,0
159,200,57458031,975,507,0
161,200,57458046,914,501,0
160,200,57458046,955,501,0
162,200,57458062,854,515,0
163,200,57458062,781,549,0
164,200,57458078,677,613,0
165,200,57458093,578,692,0
167,200,57458109,401,869,0
166,200,57458109,485,779,0
168,200,57458125,335,964,0
169,200,57458140,302,1030,0
170,200,57458140,282,1091,0
171,200,57458156,275,1128,0
172,200,57458156,276,1117,0
173,200,57458171,288,1111,0
174,200,57458187,302,1094,0
175,200,57458187,331,1093,0
176,200,57458203,370,1085,0
179,200,57458218,532,1032,0
177,200,57458218,419,1075,0
178,200,57458218,473,1059,0
180,200,57458250,593,991,0
181,200,57458250,652,940,0
182,200,57458265,708,884,0
183,200,57458281,759,825,0
184,200,57458281,802,767,0
185,200,57458296,830,720,0
186,200,57458296,848,693,0
187,200,57458312,855,679,0
188,200,57458328,858,672,0
189,200,57458328,859,668,0
190,200,57458343,858,665,0
191,200,57458359,835,665,0
192,200,57458359,786,669,0
193,200,57458375,726,683,0
194,200,57458375,658,706,0
197,200,57458406,442,788,0
195,200,57458406,586,731,0
196,200,57458406,514,760,0
198,200,57458421,383,815,0
199,200,57458437,334,838,0
200,200,57458437,301,855,0
201,200,57458453,286,862,0
202,200,57458453,277,867,0
203,200,57458468,273,869,0
204,200,57458484,270,870,0
205,200,57458500,268,871,0
206,200,57458515,267,871,0
207,200,57458531,269,870,0
208,200,57458546,300,857,0
209,200,57458546,359,833,0
210,200,57458562,427,807,0
211,200,57458562,501,787,0
212,200,57458578,569,767,0
213,200,57458593,627,747,0
215,200,57458609,717,711,0
214,200,57458609,678,729,0
217,200,57458625,766,687,0
216,200,57458625,749,697,0
218,200,57458640,777,680,0
219,200,57458640,785,673,0
220,200,57458656,789,670,0
221,200,57458671,791,668,0
222,200,57458875,800,642,0
223,200,57458890,812,611,0
224,200,57458906,821,592,0
225,200,57458921,827,578,0
226,200,57458921,834,564,0
227,200,57458937,838,553,0
228,200,57458953,841,546,0
230,200,57458953,845,538,0
229,200,57458953,844,540,0
231,200,57458968,847,535,0
232,200,57458984,847,533,0
233,200,57459000,847,533,0
234,200,57459015,847,532,0
235,200,57459015,847,531,0
236,200,57459031,847,530,0
237,200,57459062,847,530,0
238,200,57459109,847,529,0
239,200,57459156,847,528,0
240,200,57459296,847,528,0
241,200,57459312,847,528,0
243,200,57459328,846,528,0
242,200,57459328,847,528,0
244,200,57459343,845,529,0
246,200,57459359,843,530,0
245,200,57459359,845,529,0
248,200,57459375,842,532,0
247,200,57459375,842,531,0
249,200,57459390,842,532,0
250,200,57459406,841,532,0
251,200,57459421,841,532,0
252,200,57459437,840,532,0
