Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
740,200,13003406,708,375,0
741,200,13003406,707,375,0
742,200,13003421,707,374,0
743,200,13003437,707,374,0
744,200,13003453,707,373,0
745,200,13003453,706,373,0
746,200,13003468,706,372,0
747,200,13003468,706,371,0
749,200,13003484,705,370,0
748,200,13003484,705,370,0
751,200,13003500,703,368,0
750,200,13003500,704,368,0
753,200,13003515,701,366,0
752,200,13003515,702,367,0
755,200,13003531,698,365,0
754,200,13003531,700,365,0
756,200,13003546,695,364,0
757,200,13003546,692,364,0
758,200,13003562,687,364,0
759,200,13003562,679,364,0
761,200,13003578,655,363,0
760,200,13003578,669,363,0
763,200,13003593,619,361,0
762,200,13003593,639,362,0
765,200,13003609,562,354,0
764,200,13003609,593,358,0
767,200,13003625,498,348,0
766,200,13003625,531,351,0
768,200,13003640,466,343,0
769,200,13003640,435,340,0
771,200,13003656,384,334,0
770,200,13003656,407,336,0
773,200,13003671,345,328,0
772,200,13003671,363,331,0
775,200,13003687,321,326,0
774,200,13003687,332,327,0
777,200,13003703,309,324,0
776,200,13003703,313,325,0
779,200,13003718,305,323,0
778,200,13003718,306,323,0
780,200,13003734,304,323,0
781,200,13003937,304,323,0
783,200,13003953,311,323,0
782,200,13003953,306,323,0
785,200,13003968,337,324,0
784,200,13003968,320,323,0
787,200,13003984,401,329,0
786,200,13003984,362,326,0
788,200,13004000,445,333,0
789,200,13004000,492,337,0
790,200,13004015,539,340,0
791,200,13004015,583,342,0
793,200,13004031,660,347,0
792,200,13004031,624,346,0
795,200,13004046,718,351,0
794,200,13004046,693,349,0
797,200,13004062,761,349,0
796,200,13004062,741,350,0
799,200,13004078,784,346,0
798,200,13004078,774,348,0
800,200,13004093,789,344,0
801,200,13004093,792,342,0
802,200,13004109,792,341,0
803,200,13004125,789,338,0
804,200,13004125,784,337,0
806,200,13004140,755,331,0
805,200,13004140,771,333,0
808,200,13004156,696,326,0
807,200,13004156,729,328,0
809,200,13004171,663,324,0
810,200,13004171,622,324,0
812,200,13004187,532,324,0
811,200,13004187,578,324,0
814,200,13004203,436,333,0
813,200,13004203,480,327,0
815,200,13004218,398,342,0
816,200,13004218,370,352,0
818,200,13004234,349,367,0
817,200,13004234,355,359,0
819,200,13004250,346,374,0
820,200,13004250,346,379,0
821,200,13004265,351,386,0
822,200,13004265,358,392,0
823,200,13004281,371,399,0
824,200,13004281,386,405,0
825,200,13004296,410,411,0
826,200,13004296,436,416,0
827,200,13004312,467,421,0
828,200,13004312,506,422,0
830,200,13004328,580,422,0
829,200,13004328,541,422,0
831,200,13004343,619,418,0
832,200,13004343,653,413,0
834,200,13004359,710,397,0
833,200,13004359,685,405,0
836,200,13004375,738,382,0
835,200,13004375,728,389,0
838,200,13004390,745,369,0
837,200,13004390,744,375,0
840,200,13004406,740,356,0
839,200,13004406,744,363,0
841,200,13004421,732,351,0
842,200,13004437,723,345,0
844,200,13004437,699,336,0
843,200,13004437,712,341,0
845,200,13004453,686,334,0
847,200,13004468,657,330,0
846,200,13004468,672,332,0
848,200,13004484,644,328,0
849,200,13004484,631,327,0
850,200,13004500,619,326,0
851,200,13004500,609,326,0
852,200,13004515,601,325,0
853,200,13004515,596,325,0
855,200,13004531,592,324,0
854,200,13004531,593,324,0
856,200,13004546,591,324,0
857,200,13004671,591,324,0
859,200,13004687,592,325,0
858,200,13004687,591,325,0
861,200,13004703,592,325,0
860,200,13004703,592,325,0
863,200,13004718,593,326,0
862,200,13004718,592,326,0
864,200,13004734,593,326,0
865,200,13004765,593,327,0
866,200,13004765,593,327,0
868,200,13004781,594,328,0
867,200,13004781,593,327,0
870,200,13004796,595,331,0
869,200,13004796,594,329,0
872,200,13004812,597,335,0
871,200,13004812,595,333,0
874,200,13004828,600,340,0
873,200,13004828,598,337,0
876,200,13004843,603,345,0
875,200,13004843,601,343,0
878,200,13004859,607,350,0
877,200,13004859,605,348,0
880,200,13004875,610,353,0
879,200,13004875,609,352,0
882,200,13004890,612,355,0
881,200,13004890,611,355,0
883,200,13004906,612,356,0
