Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
140,200,517734093,311,844,0
142,200,517734109,303,844,0
141,200,517734109,307,844,0
143,200,517734125,301,844,0
144,200,517734140,298,844,0
145,200,517734140,296,844,0
146,200,517734156,295,844,0
147,200,517734171,294,844,0
148,200,517734171,292,844,0
149,200,517734187,292,844,0
150,200,517734203,290,844,0
151,200,517734203,290,844,0
152,200,517734218,289,844,0
153,200,517734234,288,844,0
154,200,517734234,287,844,0
155,200,517734250,287,844,0
156,200,517734265,286,844,0
157,200,517734281,285,844,0
159,200,517734296,284,844,0
158,200,517734296,285,844,0
160,200,517734328,283,844,0
161,200,517734375,282,844,0
162,200,517734406,282,843,0
