Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
1247,200,13012781,654,418,0
1249,200,13012796,654,419,0
1248,200,13012796,654,418,0
1251,200,13012812,653,420,0
1250,200,13012812,653,419,0
1252,200,13012828,653,420,0
1254,200,13012843,653,422,0
1253,200,13012843,653,421,0
1255,200,13012859,652,423,0
1256,200,13012859,652,423,0
1258,200,13012875,651,425,0
1257,200,13012875,652,425,0
1260,200,13012890,650,426,0
1259,200,13012890,651,426,0
1262,200,13012906,650,427,0
1261,200,13012906,650,427,0
1263,200,13012921,649,428,0
1264,200,13012937,649,429,0
1265,200,13012937,647,430,0
1267,200,13012953,646,431,0
1266,200,13012953,647,431,0
1269,200,13012968,646,432,0
1268,200,13012968,646,432,0
1270,200,13012984,645,433,0
1271,200,13013000,645,433,0
1272,200,13013000,644,433,0
1273,200,13013015,644,434,0
