Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
1910,200,13020890,1545,455,0
1909,200,13020890,1545,453,0
1912,200,13020906,1545,457,0
1911,200,13020906,1545,456,0
1914,200,13020921,1545,460,0
1913,200,13020921,1545,459,0
1915,200,13020937,1545,461,0
1916,200,13020937,1545,462,0
1918,200,13020953,1545,463,0
1917,200,13020953,1545,463,0
1920,200,13020968,1544,465,0
1919,200,13020968,1544,465,0
1922,200,13020984,1543,468,0
1921,200,13020984,1544,467,0
1923,200,13021000,1543,469,0
1924,200,13021000,1543,470,0
1925,200,13021015,1543,473,0
1927,200,13021031,1542,476,0
1926,200,13021031,1543,474,0
1929,200,13021046,1541,479,0
1928,200,13021046,1542,477,0
1931,200,13021062,1541,482,0
1930,200,13021062,1541,481,0
1932,200,13021078,1541,483,0
1933,200,13021078,1541,484,0
1935,200,13021093,1541,486,0
1934,200,13021093,1541,485,0
1936,200,13021109,1540,486,0
1937,200,13021125,1540,488,0
1939,200,13021140,1540,490,0
1938,200,13021140,1540,489,0
1940,200,13021156,1540,490,0
1941,200,13021156,1540,492,0
1943,200,13021171,1539,494,0
1942,200,13021171,1540,493,0
1945,200,13021187,1539,498,0
1944,200,13021187,1539,496,0
1947,200,13021203,1538,502,0
1946,200,13021203,1538,500,0
1948,200,13021218,1538,504,0
1949,200,13021218,1537,506,0
1951,200,13021234,1536,511,0
1950,200,13021234,1537,509,0
1953,200,13021250,1535,514,0
1952,200,13021250,1536,513,0
1955,200,13021265,1535,517,0
1954,200,13021265,1535,516,0
1956,200,13021281,1535,518,0
1957,200,13021281,1534,519,0
1959,200,13021296,1534,521,0
1958,200,13021296,1534,519,0
1961,200,13021312,1533,522,0
1960,200,13021312,1534,521,0
1963,200,13021328,1533,523,0
1962,200,13021328,1533,523,0
1964,200,13021343,1533,524,0
1965,200,13021359,1533,525,0
1966,200,13021359,1533,526,0
1968,200,13021375,1532,528,0
1967,200,13021375,1532,527,0
1970,200,13021390,1531,532,0
1969,200,13021390,1531,530,0
1972,200,13021406,1530,535,0
1971,200,13021406,1531,533,0
1973,200,13021421,1530,538,0
1974,200,13021421,1529,540,0
1976,200,13021437,1529,543,0
1975,200,13021437,1529,542,0
1978,200,13021453,1527,546,0
1977,200,13021453,1528,545,0
1980,200,13021468,1527,549,0
1979,200,13021468,1527,547,0
1982,200,13021484,1527,550,0
1981,200,13021484,1527,549,0
1983,200,13021500,1527,551,0
1984,200,13021500,1527,552,0
1986,200,13021515,1527,553,0
1985,200,13021515,1527,552,0
1988,200,13021531,1526,553,0
1987,200,13021531,1527,553,0
1990,200,13021546,1526,554,0
1989,200,13021546,1526,554,0
1991,200,13021562,1525,555,0
1992,200,13021562,1525,556,0
1994,200,13021578,1525,558,0
1993,200,13021578,1525,557,0
1996,200,13021593,1525,561,0
1995,200,13021593,1525,559,0
1998,200,13021609,1524,562,0
1997,200,13021609,1524,561,0
1999,200,13021625,1524,564,0
2000,200,13021625,1523,564,0
2002,200,13021640,1522,566,0
2001,200,13021640,1523,565,0
2004,200,13021656,1522,568,0
2003,200,13021656,1522,567,0
2005,200,13021671,1522,569,0
2006,200,13021687,1522,570,0
2008,200,13021703,1522,572,0
2009,200,13021703,1522,574,0
2007,200,13021703,1522,571,0
2010,200,13021718,1522,576,0
2012,200,13021734,1522,581,0
2011,200,13021734,1522,578,0
2014,200,13021750,1522,586,0
2013,200,13021750,1522,583,0
2016,200,13021765,1521,590,0
2017,200,13021765,1521,592,0
2015,200,13021765,1521,588,0
2018,200,13021781,1520,594,0
2020,200,13021796,1520,598,0
2019,200,13021796,1520,596,0
2022,200,13021812,1520,600,0
2021,200,13021812,1520,599,0
2023,200,13021828,1520,602,0
2024,200,13021828,1519,603,0
2026,200,13021843,1519,605,0
2025,200,13021843,1519,604,0
2027,200,13021859,1518,606,0
2028,200,13021859,1518,607,0
2030,200,13021875,1518,610,0
2029,200,13021875,1518,609,0
2032,200,13021890,1518,613,0
2031,200,13021890,1518,611,0
2034,200,13021906,1517,615,0
2033,200,13021906,1517,614,0
2035,200,13021921,1517,617,0
2036,200,13021921,1516,618,0
2038,200,13021937,1516,621,0
2037,200,13021937,1516,619,0
2040,200,13021953,1515,623,0
2039,200,13021953,1516,622,0
2041,200,13021968,1515,624,0
2042,200,13021968,1515,625,0
2043,200,13021984,1514,626,0
2044,200,13021984,1514,627,0
2046,200,13022000,1514,628,0
2045,200,13022000,1514,627,0
2047,200,13022031,1514,629,0
2048,200,13022062,1514,629,0
2049,200,13022093,1514,630,0
2050,200,13022125,1514,630,0
2051,200,13022125,1514,631,0
2052,200,13022140,1514,631,0
2053,200,13022156,1514,631,0
2054,200,13022171,1514,632,0
2055,200,13022187,1514,633,0
2056,200,13022187,1514,633,0
2057,200,13022218,1514,634,0
2058,200,13022234,1514,634,0
2059,200,13022250,1513,635,0
2061,200,13022265,1513,636,0
2060,200,13022265,1513,635,0
2062,200,13022281,1513,637,0
2063,200,13022281,1513,638,0
2064,200,13022296,1513,638,0
2065,200,13022296,1513,640,0
2066,200,13022312,1513,640,0
2067,200,13022328,1513,641,0
2068,200,13022343,1513,641,0
2069,200,13022359,1513,642,0
2070,200,13022375,1513,642,0
2072,200,13022390,1513,644,0
2071,200,13022390,1513,643,0
2074,200,13022406,1512,644,0
2073,200,13022406,1513,644,0
2075,200,13022421,1512,645,0
2076,200,13022421,1512,645,0
2078,200,13022437,1512,646,0
2077,200,13022437,1512,646,0
2080,200,13022453,1512,648,0
2079,200,13022453,1512,647,0
2081,200,13022468,1512,648,0
2082,200,13022484,1511,649,0
2083,200,13022500,1511,649,0
2084,200,13022500,1511,650,0
2085,200,13022515,1511,650,0
2086,200,13022531,1511,651,0
2087,200,13022546,1511,652,0
2088,200,13022562,1511,652,0
2089,200,13022578,1511,653,0
2090,200,13022593,1511,653,0
2091,200,13022593,1511,654,0
2092,200,13022609,1511,654,0
2094,200,13022625,1511,655,0
2093,200,13022625,1511,655,0
2095,200,13022640,1511,656,0
2096,200,13022640,1511,657,0
2098,200,13022656,1510,658,0
2097,200,13022656,1510,657,0
2100,200,13022671,1510,660,0
2099,200,13022671,1510,658,0
2101,200,13022687,1509,661,0
2102,200,13022687,1509,662,0
2104,200,13022703,1508,665,0
2103,200,13022703,1508,664,0
2106,200,13022718,1508,668,0
2105,200,13022718,1508,666,0
2108,200,13022734,1506,670,0
2107,200,13022734,1507,670,0
2109,200,13022750,1506,672,0
2110,200,13022750,1506,673,0
2112,200,13022765,1505,676,0
2111,200,13022765,1505,674,0
2113,200,13022781,1504,678,0
2115,200,13022796,1503,681,0
2114,200,13022796,1504,680,0
2116,200,13022812,1502,683,0
2117,200,13022812,1501,684,0
2118,200,13022828,1501,685,0
2119,200,13022828,1500,687,0
2121,200,13022843,1499,689,0
2120,200,13022843,1500,688,0
2123,200,13022859,1498,691,0
2122,200,13022859,1499,691,0
2124,200,13022875,1498,692,0
2125,200,13023015,1498,693,0
2126,200,13023046,1498,693,0
2127,200,13023062,1498,693,0
2128,200,13023171,1498,694,0
2129,200,13023187,1498,694,0
2131,200,13023203,1497,695,0
2130,200,13023203,1497,694,0
2132,200,13023218,1497,695,0
2134,200,13023234,1496,696,0
2133,200,13023234,1497,696,0
2135,200,13023250,1496,697,0
2136,200,13023250,1496,698,0
2137,200,13023265,1496,698,0
2138,200,13023265,1496,699,0
2140,200,13023281,1495,700,0
2139,200,13023281,1495,699,0
2142,200,13023296,1495,701,0
2141,200,13023296,1495,701,0
2144,200,13023312,1494,702,0
2143,200,13023312,1495,702,0
2145,200,13023328,1494,703,0
2146,200,13023328,1494,703,0
2148,200,13023343,1494,705,0
2147,200,13023343,1494,704,0
2150,200,13023359,1492,707,0
2149,200,13023359,1493,706,0
2152,200,13023375,1491,710,0
2151,200,13023375,1492,708,0
2154,200,13023390,1490,712,0
2153,200,13023390,1490,711,0
2156,200,13023406,1489,714,0
2155,200,13023406,1489,713,0
2158,200,13023421,1488,715,0
2157,200,13023421,1489,715,0
2159,200,13023437,1488,716,0
2161,200,13023453,1487,717,0
2160,200,13023453,1487,717,0
2162,200,13023484,1487,718,0
2163,200,13023515,1487,718,0
2164,200,13023546,1487,719,0
2166,200,13023562,1487,720,0
2165,200,13023562,1487,719,0
2168,200,13023578,1486,721,0
2167,200,13023578,1486,721,0
2169,200,13023593,1486,722,0
2171,200,13023609,1486,722,0
2170,200,13023609,1486,722,0
2172,200,13023625,1486,723,0
2173,200,13023625,1486,723,0
2175,200,13023640,1484,725,0
2174,200,13023640,1485,724,0
2177,200,13023656,1484,727,0
2176,200,13023656,1484,726,0
2178,200,13023671,1483,728,0
2179,200,13023671,1482,730,0
2181,200,13023687,1481,732,0
2180,200,13023687,1482,731,0
2183,200,13023703,1480,736,0
2182,200,13023703,1480,735,0
2185,200,13023718,1478,740,0
2184,200,13023718,1479,738,0
2186,200,13023734,1477,742,0
2187,200,13023734,1476,744,0
2189,200,13023750,1473,749,0
2188,200,13023750,1475,746,0
2190,200,13023765,1472,751,0
2191,200,13023781,1472,753,0
2192,200,13023781,1471,755,0
2194,200,13023796,1469,758,0
2193,200,13023796,1470,756,0
2196,200,13023812,1468,760,0
2195,200,13023812,1469,759,0
2198,200,13023828,1468,762,0
2197,200,13023828,1468,761,0
2199,200,13023843,1468,762,0
2200,200,13023843,1467,763,0
2202,200,13023859,1467,764,0
2201,200,13023859,1467,763,0
2204,200,13023875,1467,765,0
2203,200,13023875,1467,764,0
2206,200,13023890,1467,766,0
2205,200,13023890,1467,766,0
2207,200,13023906,1466,767,0
2208,200,13023921,1466,767,0
2210,200,13023937,1465,769,0
2209,200,13023937,1465,768,0
2212,200,13023953,1464,771,0
2211,200,13023953,1465,770,0
2213,200,13023968,1464,771,0
2214,200,13023968,1464,773,0
2216,200,13023984,1463,774,0
2215,200,13023984,1464,773,0
2217,200,13024015,1463,774,0
2218,200,13024156,1463,775,0
2219,200,13024296,1462,775,0
2220,200,13024390,1462,776,0
