Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
678,200,525302015,1508,223,0
677,200,525302015,1549,188,0
679,200,525302031,1459,262,0
680,200,525302046,1407,306,0
681,200,525302046,1355,356,0
682,200,525302062,1302,406,0
684,200,525302078,1220,486,0
683,200,525302078,1256,450,0
685,200,525302093,1194,510,0
686,200,525302109,1183,521,0
687,200,525302109,1175,528,0
688,200,525302125,1171,535,0
690,200,525302140,1164,541,0
689,200,525302140,1166,538,0
691,200,525302156,1163,541,0
692,200,525302437,1159,548,0
693,200,525302453,1156,554,0
694,200,525302453,1154,560,0
695,200,525302468,1150,565,0
696,200,525302484,1149,571,0
697,200,525302484,1147,575,0
698,200,525302500,1146,578,0
700,200,525302515,1145,584,0
699,200,525302515,1145,582,0
701,200,525302531,1144,587,0
703,200,525302546,1143,589,0
702,200,525302546,1144,589,0
704,200,525302562,1143,591,0
706,200,525302578,1143,593,0
705,200,525302578,1143,592,0
707,200,525302593,1143,594,0
708,200,525302593,1143,594,0
709,200,525302609,1143,596,0
711,200,525302625,1143,598,0
710,200,525302625,1143,598,0
712,200,525302640,1143,600,0
713,200,525302656,1143,600,0
714,200,525302656,1143,602,0
715,200,525302671,1143,603,0
717,200,525302687,1143,604,0
716,200,525302687,1143,603,0
718,200,525302703,1143,605,0
720,200,525302718,1143,606,0
719,200,525302718,1143,606,0
721,200,525302750,1143,607,0
722,200,525302781,1143,608,0
723,200,525302812,1143,608,0
724,200,525302828,1144,608,0
725,200,525302843,1144,609,0
727,200,525302859,1145,610,0
726,200,525302859,1145,609,0
728,200,525302875,1145,611,0
730,200,525302890,1147,613,0
729,200,525302890,1146,612,0
731,200,525302906,1147,614,0
733,200,525302921,1148,614,0
732,200,525302921,1148,614,0
734,200,525302937,1148,615,0
735,200,525302953,1149,615,0
736,200,525302953,1149,616,0
737,200,525302968,1150,616,0
738,200,525302984,1150,616,0
739,200,525302984,1152,616,0
740,200,525303000,1154,617,0
741,200,525303015,1155,617,0
