Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
237,200,525289703,1089,547,0
236,200,525289703,1041,589,0
238,200,525289718,1141,503,0
240,200,525289734,1264,411,0
239,200,525289734,1200,457,0
241,200,525289750,1329,361,0
242,200,525289765,1390,318,0
243,200,525289765,1454,274,0
244,200,525289781,1511,240,0
246,200,525289796,1604,188,0
245,200,525289796,1565,208,0
247,200,525289812,1623,179,0
248,200,525289828,1637,173,0
249,200,525290109,1644,171,0
250,200,525290125,1650,170,0
252,200,525290140,1658,167,0
251,200,525290140,1654,168,0
253,200,525290156,1660,166,0
254,200,525290171,1661,166,0
255,200,525290171,1663,165,0
256,200,525290187,1664,165,0
258,200,525290203,1665,164,0
257,200,525290203,1664,164,0
