Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
744,200,525305140,1150,603,0
746,200,525305156,1140,577,0
745,200,525305156,1144,589,0
747,200,525305171,1136,567,0
748,200,525305187,1134,558,0
749,200,525305187,1131,551,0
750,200,525305203,1130,547,0
752,200,525305218,1130,542,0
751,200,525305218,1130,544,0
753,200,525305234,1129,541,0
754,200,525305234,1129,540,0
755,200,525305250,1129,539,0
756,200,525305265,1128,538,0
757,200,525305296,1128,538,0
759,200,525305437,1128,535,0
758,200,525305437,1128,537,0
760,200,525305453,1128,524,0
761,200,525305468,1128,508,0
762,200,525305468,1127,494,0
763,200,525305484,1124,482,0
765,200,525305500,1120,460,0
764,200,525305500,1123,471,0
766,200,525305515,1118,451,0
768,200,525305531,1114,436,0
767,200,525305531,1115,443,0
769,200,525305546,1112,430,0
771,200,525305562,1109,422,0
770,200,525305562,1111,426,0
772,200,525305578,1108,419,0
774,200,525305593,1106,414,0
773,200,525305593,1107,417,0
775,200,525305609,1105,411,0
777,200,525305625,1103,408,0
776,200,525305625,1104,409,0
778,200,525305640,1102,406,0
779,200,525305656,1102,404,0
780,200,525305656,1101,402,0
781,200,525305671,1101,400,0
782,200,525305671,1101,398,0
783,200,525305687,1100,395,0
784,200,525305703,1100,394,0
785,200,525305703,1100,392,0
786,200,525305718,1100,391,0
787,200,525305734,1100,390,0
788,200,525305734,1100,388,0
789,200,525305750,1100,386,0
790,200,525305765,1100,384,0
791,200,525305765,1100,383,0
792,200,525305781,1100,380,0
794,200,525305796,1101,374,0
793,200,525305796,1101,377,0
795,200,525305812,1102,372,0
796,200,525305828,1103,368,0
797,200,525305828,1105,365,0
798,200,525305843,1106,361,0
799,200,525305859,1107,358,0
800,200,525305859,1108,356,0
801,200,525305875,1110,353,0
802,200,525305875,1111,350,0
803,200,525305890,1112,348,0
805,200,525305906,1112,345,0
804,200,525305906,1112,347,0
806,200,525305921,1113,344,0
807,200,525305937,1113,343,0
808,200,525305937,1114,342,0
809,200,525305953,1114,341,0
810,200,525305968,1114,341,0
811,200,525305968,1115,340,0
812,200,525305984,1115,339,0
813,200,525306000,1115,339,0
814,200,525306015,1115,339,0
815,200,525306656,1115,339,0
817,200,525306671,1115,340,0
816,200,525306671,1115,339,0
818,200,525306703,1115,340,0
819,200,525306734,1115,341,0
820,200,525307125,1115,342,0
821,200,525307218,1115,343,0
822,200,525307265,1115,343,0
823,200,525307281,1115,343,0
824,200,525307312,1115,344,0
825,200,525307343,1115,344,0
826,200,525307375,1115,345,0
827,200,525307390,1114,345,0
828,200,525307406,1114,345,0
829,200,525307453,1113,346,0
830,200,525307468,1113,347,0
831,200,525307500,1113,348,0
832,200,525307500,1113,348,0
833,200,525307531,1112,348,0
