Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
2680,200,13036734,830,382,0
2682,200,13036750,829,380,0
2681,200,13036750,829,381,0
2683,200,13036765,829,380,0
2685,200,13036781,828,380,0
2684,200,13036781,828,380,0
2687,200,13036796,827,379,0
2686,200,13036796,828,380,0
2688,200,13036812,827,379,0
2689,200,13036812,826,379,0
2690,200,13036828,826,378,0
2691,200,13036828,825,378,0
2693,200,13036843,824,376,0
2692,200,13036843,824,377,0
2694,200,13036859,822,374,0
2695,200,13036859,822,372,0
2697,200,13036875,819,369,0
2696,200,13036875,820,371,0
2699,200,13036890,817,366,0
2698,200,13036890,818,367,0
2700,200,13036906,816,364,0
2701,200,13036906,814,363,0
2703,200,13036921,813,361,0
2702,200,13036921,814,362,0
2704,200,13036937,813,360,0
2705,200,13036968,812,360,0
2707,200,13036984,812,359,0
2706,200,13036984,812,359,0
2709,200,13037000,810,357,0
2708,200,13037000,811,358,0
2710,200,13037015,809,355,0
2711,200,13037031,807,353,0
2712,200,13037031,806,351,0
2714,200,13037046,802,345,0
2713,200,13037046,804,349,0
2715,200,13037062,800,343,0
2716,200,13037062,798,340,0
2718,200,13037078,794,334,0
2717,200,13037078,796,337,0
2719,200,13037093,791,331,0
2720,200,13037093,789,328,0
2721,200,13037109,785,324,0
2722,200,13037109,782,320,0
2724,200,13037125,773,311,0
2723,200,13037125,778,316,0
2725,200,13037140,768,308,0
2726,200,13037140,763,303,0
2728,200,13037156,750,293,0
2727,200,13037156,757,299,0
2730,200,13037171,733,284,0
2729,200,13037171,743,288,0
2732,200,13037187,712,274,0
2731,200,13037187,723,278,0
2734,200,13037203,689,265,0
2733,200,13037203,701,270,0
2736,200,13037218,663,257,0
2735,200,13037218,676,261,0
2737,200,13037234,651,254,0
2738,200,13037234,639,252,0
2740,200,13037250,614,248,0
2739,200,13037250,627,249,0
2742,200,13037265,594,245,0
2741,200,13037265,604,246,0
2744,200,13037281,575,244,0
2743,200,13037281,585,245,0
2746,200,13037296,562,244,0
2745,200,13037296,569,244,0
2748,200,13037312,554,244,0
2747,200,13037312,558,244,0
2750,200,13037328,544,244,0
2749,200,13037328,549,244,0
2751,200,13037343,537,244,0
2752,200,13037359,529,244,0
2753,200,13037359,520,245,0
2755,200,13037375,501,248,0
2754,200,13037375,510,246,0
2757,200,13037390,484,250,0
2756,200,13037390,493,249,0
2759,200,13037406,475,251,0
2758,200,13037406,479,250,0
2761,200,13037421,471,251,0
2760,200,13037421,473,251,0
2762,200,13037437,470,251,0
2763,200,13037500,469,251,0
2764,200,13037515,469,251,0
2766,200,13037531,474,251,0
2765,200,13037531,470,251,0
2768,200,13037546,488,250,0
2767,200,13037546,480,251,0
2769,200,13037562,496,249,0
2770,200,13037562,503,249,0
2772,200,13037578,510,249,0
2771,200,13037578,507,249,0
2774,200,13037593,512,249,0
2773,200,13037593,511,249,0
2775,200,13037609,512,249,0
2776,200,13037828,514,249,0
2777,200,13037828,516,248,0
2779,200,13037843,526,248,0
2778,200,13037843,519,248,0
2780,200,13037859,537,247,0
2781,200,13037859,549,247,0
2783,200,13037875,573,249,0
2782,200,13037875,561,247,0
2784,200,13037890,586,249,0
2785,200,13037890,595,248,0
2787,200,13037906,604,248,0
2786,200,13037906,602,248,0
2788,200,13037921,605,248,0
2789,200,13038343,605,248,0
2790,200,13038359,605,248,0
2791,200,13038359,605,248,0
2793,200,13038375,605,251,0
2792,200,13038375,605,250,0
2794,200,13038390,605,252,0
2795,200,13038390,604,255,0
2797,200,13038406,601,261,0
2796,200,13038406,603,258,0
2799,200,13038421,598,268,0
2798,200,13038421,600,264,0
2801,200,13038437,596,274,0
2800,200,13038437,597,270,0
