Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
0,200,522489015,1146,715,0
2,200,522489031,1091,631,0
1,200,522489031,1126,672,0
3,200,522489046,1052,596,0
5,200,522489062,944,551,0
4,200,522489062,1002,568,0
6,200,522489078,888,542,0
7,200,522489093,834,542,0
8,200,522489093,785,545,0
9,200,522489109,744,560,0
10,200,522489125,708,579,0
12,200,522489140,685,602,0
11,200,522489140,695,589,0
14,200,522489156,676,624,0
13,200,522489156,679,612,0
15,200,522489171,676,636,0
17,200,522489187,692,661,0
16,200,522489187,679,648,0
18,200,522489203,708,669,0
19,200,522489218,745,680,0
20,200,522489218,794,686,0
22,200,522489234,907,683,0
21,200,522489234,848,686,0
24,200,522489250,1026,644,0
23,200,522489250,967,668,0
25,200,522489265,1076,613,0
26,200,522489281,1125,574,0
27,200,522489296,1164,534,0
28,200,522489312,1196,496,0
29,200,522489312,1214,466,0
30,200,522489328,1219,451,0
32,200,522489343,1223,432,0
31,200,522489343,1223,440,0
33,200,522489359,1212,423,0
34,200,522489359,1178,418,0
35,200,522489375,1119,424,0
37,200,522489390,978,483,0
36,200,522489390,1051,447,0
38,200,522489406,914,524,0
40,200,522489421,811,625,0
39,200,522489421,856,573,0
41,200,522489437,783,675,0
43,200,522489453,758,734,0
42,200,522489453,762,717,0
44,200,522489468,758,751,0
45,200,522489484,764,764,0
46,200,522489484,778,774,0
47,200,522489500,813,785,0
48,200,522489500,867,785,0
49,200,522489515,936,779,0
50,200,522489531,1007,759,0
52,200,522489546,1131,680,0
51,200,522489546,1073,725,0
53,200,522489562,1184,627,0
54,200,522489578,1230,569,0
55,200,522489578,1265,512,0
57,200,522489593,1293,442,0
56,200,522489593,1288,459,0
58,200,522489609,1293,428,0
59,200,522489625,1283,415,0
60,200,522489625,1251,408,0
62,200,522489640,1131,434,0
61,200,522489640,1196,412,0
63,200,522489656,1065,467,0
64,200,522489671,1000,514,0
65,200,522489687,947,570,0
66,200,522489687,901,625,0
67,200,522489703,870,678,0
69,200,522489718,851,729,0
68,200,522489718,855,713,0
70,200,522489734,851,740,0
71,200,522489750,860,750,0
72,200,522489750,877,756,0
73,200,522489765,921,756,0
75,200,522489781,1034,713,0
74,200,522489781,975,740,0
77,200,522489796,1150,627,0
76,200,522489796,1095,675,0
78,200,522489812,1201,575,0
79,200,522489828,1237,523,0
80,200,522489828,1257,484,0
81,200,522489843,1264,469,0
83,200,522489859,1261,445,0
82,200,522489859,1265,455,0
85,200,522489875,1194,433,0
84,200,522489875,1243,437,0
86,200,522489890,1139,439,0
87,200,522489906,1081,456,0
88,200,522489906,1022,483,0
89,200,522489921,974,516,0
90,200,522489937,935,553,0
91,200,522489937,903,594,0
92,200,522489953,884,627,0
93,200,522489968,878,648,0
95,200,522489984,881,680,0
94,200,522489984,878,665,0
96,200,522490000,894,691,0
97,200,522490015,912,700,0
98,200,522490015,955,709,0
100,200,522490031,1055,712,0
99,200,522490031,1004,713,0
101,200,522490046,1108,703,0
102,200,522490062,1149,690,0
103,200,522490062,1167,682,0
105,200,522490078,1193,665,0
104,200,522490078,1184,673,0
106,200,522490093,1198,658,0
108,200,522490109,1203,649,0
107,200,522490109,1201,654,0
109,200,522490125,1201,647,0
110,200,522490140,1186,642,0
111,200,522490140,1153,642,0
112,200,522490156,1109,655,0
113,200,522490171,1064,675,0
115,200,522490187,971,741,0
114,200,522490187,1013,706,0
116,200,522490203,934,783,0
117,200,522490218,907,821,0
118,200,522490218,900,836,0
120,200,522490234,895,865,0
119,200,522490234,895,852,0
121,200,522490250,895,875,0
122,200,522490265,905,886,0
123,200,522490265,915,893,0
124,200,522490281,935,897,0
125,200,522490296,951,897,0
126,200,522490296,970,894,0
127,200,522490312,990,882,0
129,200,522490328,1030,839,0
128,200,522490328,1005,871,0
131,200,522490343,1055,785,0
130,200,522490343,1047,803,0
132,200,522490359,1059,770,0
133,200,522490375,1059,758,0
134,200,522490375,1059,750,0
135,200,522490390,1053,742,0
137,200,522490406,1007,733,0
136,200,522490406,1038,735,0
138,200,522490421,964,741,0
140,200,522490437,876,784,0
139,200,522490437,919,759,0
142,200,522490453,816,841,0
141,200,522490453,841,812,0
143,200,522490468,807,857,0
145,200,522490484,801,881,0
144,200,522490484,802,869,0
146,200,522490500,801,891,0
147,200,522490515,806,902,0
148,200,522490531,819,910,0
149,200,522490531,838,915,0
150,200,522490546,856,915,0
152,200,522490562,929,891,0
151,200,522490562,890,908,0
153,200,522490578,967,865,0
155,200,522490593,1028,799,0
154,200,522490593,999,834,0
157,200,522490609,1041,775,0
156,200,522490609,1036,787,0
158,200,522490625,1044,766,0
160,200,522490640,1044,758,0
159,200,522490640,1045,762,0
161,200,522490656,1032,754,0
162,200,522490671,1013,754,0
163,200,522490671,997,756,0
164,200,522490687,981,760,0
166,200,522490703,956,770,0
165,200,522490703,966,766,0
167,200,522490718,946,775,0
168,200,522490718,941,778,0
169,200,522490734,936,780,0
170,200,522490750,935,782,0
