Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
3195,200,13045484,1468,741,0
3196,200,13045484,1467,742,0
3198,200,13045500,1461,746,0
3197,200,13045500,1465,743,0
3200,200,13045515,1447,751,0
3199,200,13045515,1455,749,0
3201,200,13045531,1435,754,0
3202,200,13045546,1422,756,0
3203,200,13045546,1407,759,0
3205,200,13045562,1357,766,0
3204,200,13045562,1383,763,0
3207,200,13045578,1292,773,0
3206,200,13045578,1326,769,0
3209,200,13045593,1228,778,0
3208,200,13045593,1259,776,0
3210,200,13045609,1196,778,0
3211,200,13045609,1165,779,0
3213,200,13045625,1116,781,0
3212,200,13045625,1137,781,0
3215,200,13045640,1083,784,0
3214,200,13045640,1098,782,0
3216,200,13045656,1072,785,0
3217,200,13045656,1064,787,0
3219,200,13045671,1055,791,0
3218,200,13045671,1058,789,0
3221,200,13045687,1049,796,0
3220,200,13045687,1051,794,0
3223,200,13045703,1045,800,0
3222,200,13045703,1047,797,0
3224,200,13045718,1042,802,0
3225,200,13045718,1040,804,0
3227,200,13045734,1034,810,0
3226,200,13045734,1036,808,0
3229,200,13045750,1027,817,0
3228,200,13045750,1030,814,0
3231,200,13045765,1019,824,0
3230,200,13045765,1023,820,0
3232,200,13045781,1015,829,0
3233,200,13045781,1011,832,0
3235,200,13045796,1005,840,0
3234,200,13045796,1007,836,0
3237,200,13045812,1001,843,0
3236,200,13045812,1003,842,0
3238,200,13045828,1000,845,0
3240,200,13045843,997,849,0
3239,200,13045843,999,847,0
3241,200,13045859,997,850,0
3242,200,13045859,996,853,0
3244,200,13045875,993,856,0
3243,200,13045875,995,854,0
3246,200,13045890,991,860,0
3245,200,13045890,992,858,0
3248,200,13045906,988,862,0
3247,200,13045906,990,861,0
3249,200,13045921,987,863,0
3250,200,13045921,985,863,0
3252,200,13045937,983,865,0
3251,200,13045937,984,864,0
3254,200,13045953,979,866,0
3253,200,13045953,980,866,0
3256,200,13045968,976,867,0
3255,200,13045968,978,866,0
3258,200,13045984,972,868,0
3257,200,13045984,974,867,0
3259,200,13046000,971,868,0
3260,200,13046000,970,868,0
3261,200,13046015,969,868,0
3262,200,13046718,969,868,0
3263,200,13046734,969,869,0
3264,200,13046750,970,869,0
3265,200,13046765,970,869,0
3266,200,13046781,970,870,0
