Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
545,200,13000578,1195,314,0
546,200,13000578,1189,314,0
548,200,13000593,1177,316,0
547,200,13000593,1184,315,0
549,200,13000609,1170,318,0
550,200,13000609,1162,320,0
551,200,13000625,1153,322,0
552,200,13000625,1144,324,0
554,200,13000640,1123,330,0
553,200,13000640,1133,327,0
556,200,13000656,1101,336,0
555,200,13000656,1112,333,0
557,200,13000671,1092,340,0
559,200,13000687,1076,348,0
558,200,13000687,1083,344,0
560,200,13000703,1070,352,0
561,200,13000703,1065,355,0
563,200,13000718,1059,360,0
562,200,13000718,1062,358,0
565,200,13000734,1057,363,0
564,200,13000734,1058,362,0
567,200,13000750,1056,365,0
566,200,13000750,1057,365,0
569,200,13000765,1055,368,0
568,200,13000765,1055,366,0
571,200,13000781,1055,369,0
570,200,13000781,1055,368,0
572,200,13000796,1054,370,0
573,200,13000796,1054,371,0
575,200,13000812,1054,375,0
574,200,13000812,1054,373,0
576,200,13000828,1053,378,0
577,200,13000828,1053,381,0
