Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
888,200,13005312,614,356,0
887,200,13005312,613,356,0
889,200,13005328,615,356,0
890,200,13005328,617,356,0
892,200,13005343,621,355,0
891,200,13005343,619,355,0
893,200,13005359,624,355,0
894,200,13005359,627,355,0
895,200,13005375,632,355,0
896,200,13005375,638,355,0
898,200,13005390,650,357,0
897,200,13005390,643,356,0
900,200,13005406,664,361,0
899,200,13005406,657,359,0
901,200,13005421,671,362,0
904,200,13005437,690,366,0
902,200,13005437,678,363,0
903,200,13005437,684,365,0
905,200,13005453,694,367,0
907,200,13005468,701,367,0
906,200,13005468,698,367,0
910,200,13005484,707,367,0
909,200,13005484,705,367,0
908,200,13005484,703,367,0
911,200,13005500,707,367,0
912,200,13005515,708,367,0
