Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
1617,200,525332703,461,1063,0
1618,200,525332718,461,1063,0
1619,200,525332734,462,1063,0
1620,200,525332750,462,1062,0
1622,200,525332765,491,1048,0
1621,200,525332765,465,1061,0
1623,200,525332781,531,1029,0
1625,200,525332796,608,996,0
1624,200,525332796,570,1011,0
1626,200,525332812,647,979,0
1628,200,525332828,700,959,0
1627,200,525332828,678,967,0
1629,200,525332843,714,953,0
1630,200,525332859,724,951,0
1631,200,525332875,733,948,0
1632,200,525332875,740,946,0
1634,200,525332890,748,944,0
1633,200,525332890,744,945,0
1635,200,525332906,750,944,0
1636,200,525332906,752,943,0
1637,200,525332921,754,943,0
1639,200,525332937,755,943,0
1638,200,525332937,754,943,0
1640,200,525332953,756,943,0
1641,200,525332968,757,943,0
1642,200,525333000,757,943,0
1643,200,525333031,758,943,0
1645,200,525333062,759,943,0
1644,200,525333062,758,943,0
1646,200,525333093,759,944,0
1647,200,525333109,759,944,0
1648,200,525333109,760,945,0
1649,200,525333125,761,946,0
1650,200,525333140,761,946,0
1651,200,525333140,762,948,0
1652,200,525333156,762,949,0
1653,200,525333171,763,950,0
1654,200,525333171,763,951,0
1655,200,525333187,764,952,0
1656,200,525333203,764,952,0
1657,200,525333203,765,953,0
1658,200,525333218,765,954,0
1660,200,525333234,765,955,0
1659,200,525333234,765,955,0
1661,200,525333250,765,955,0
1662,200,525333265,765,956,0
1663,200,525333281,765,957,0
