Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
2294,200,13025640,979,471,0
2293,200,13025640,979,471,0
2296,200,13025656,977,471,0
2295,200,13025656,978,471,0
2297,200,13025671,976,471,0
2299,200,13025687,976,471,0
2298,200,13025687,976,471,0
2300,200,13025703,975,471,0
2301,200,13025703,974,471,0
2303,200,13025718,972,470,0
2302,200,13025718,973,470,0
2305,200,13025734,968,469,0
2304,200,13025734,970,469,0
2307,200,13025750,964,468,0
2306,200,13025750,966,469,0
2309,200,13025765,958,467,0
2308,200,13025765,961,468,0
2310,200,13025781,956,466,0
2311,200,13025796,953,466,0
2312,200,13025796,949,465,0
2314,200,13025812,941,463,0
2313,200,13025812,946,464,0
2316,200,13025828,935,461,0
2315,200,13025828,938,462,0
2318,200,13025843,932,460,0
2317,200,13025843,933,460,0
2319,200,13025859,932,459,0
2320,200,13025859,931,459,0
2322,200,13025875,929,459,0
2321,200,13025875,931,459,0
2324,200,13025890,924,458,0
2323,200,13025890,927,458,0
2325,200,13025906,922,457,0
2326,200,13025906,919,457,0
2328,200,13025921,913,457,0
2327,200,13025921,916,457,0
2330,200,13025937,906,457,0
2329,200,13025937,910,457,0
2332,200,13025953,896,456,0
2331,200,13025953,902,457,0
2333,200,13025968,890,455,0
2334,200,13025968,886,454,0
2336,200,13025984,875,452,0
2335,200,13025984,880,453,0
2337,200,13026000,869,451,0
2338,200,13026000,864,449,0
2340,200,13026015,855,448,0
2339,200,13026015,859,448,0
2342,200,13026031,849,446,0
2341,200,13026031,852,447,0
2344,200,13026046,844,445,0
2343,200,13026046,846,445,0
2345,200,13026062,844,445,0
2347,200,13026078,842,445,0
2346,200,13026078,843,445,0
