Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
583,200,525299250,1022,375,0
584,200,525299265,1013,397,0
585,200,525299265,1009,412,0
586,200,525299281,1006,429,0
588,200,525299296,1002,459,0
587,200,525299296,1004,444,0
589,200,525299312,1001,474,0
591,200,525299328,1001,500,0
590,200,525299328,1001,487,0
592,200,525299343,1004,512,0
593,200,525299359,1007,523,0
594,200,525299359,1009,532,0
595,200,525299375,1011,537,0
596,200,525299375,1015,543,0
597,200,525299390,1017,547,0
598,200,525299406,1019,550,0
599,200,525299406,1022,553,0
600,200,525299421,1024,555,0
601,200,525299437,1027,556,0
602,200,525299437,1030,557,0
603,200,525299625,1030,557,0
605,200,525299640,1030,555,0
604,200,525299640,1030,556,0
606,200,525299671,1030,555,0
607,200,525299687,1030,556,0
608,200,525299687,1030,560,0
609,200,525299703,1031,570,0
610,200,525299703,1034,580,0
611,200,525299718,1035,589,0
612,200,525299734,1038,595,0
613,200,525299734,1039,600,0
614,200,525299750,1040,604,0
616,200,525299765,1040,609,0
615,200,525299765,1040,607,0
617,200,525299781,1041,610,0
619,200,525299796,1041,611,0
618,200,525299796,1041,611,0
620,200,525299812,1041,612,0
621,200,525299812,1042,612,0
622,200,525299828,1042,613,0
623,200,525299859,1042,614,0
624,200,525299859,1043,614,0
625,200,525299875,1043,614,0
626,200,525299906,1043,615,0
627,200,525299953,1044,615,0
