Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
946,200,525311968,1546,200,0
947,200,525311968,1511,229,0
948,200,525311984,1473,258,0
950,200,525312000,1383,326,0
949,200,525312000,1431,290,0
951,200,525312015,1332,368,0
952,200,525312031,1280,410,0
953,200,525312031,1228,452,0
954,200,525312046,1180,493,0
955,200,525312062,1141,527,0
956,200,525312062,1112,554,0
957,200,525312078,1099,565,0
958,200,525312093,1090,575,0
959,200,525312093,1082,581,0
960,200,525312109,1079,585,0
961,200,525312125,1076,587,0
962,200,525312453,1080,587,0
964,200,525312468,1091,589,0
963,200,525312468,1085,588,0
965,200,525312484,1095,590,0
966,200,525312500,1098,590,0
967,200,525312500,1101,591,0
968,200,525312515,1105,592,0
970,200,525312531,1109,593,0
969,200,525312531,1108,592,0
971,200,525312546,1112,594,0
972,200,525312562,1114,594,0
973,200,525312562,1115,594,0
974,200,525312578,1117,595,0
976,200,525312593,1119,595,0
975,200,525312593,1119,595,0
977,200,525312609,1120,596,0
979,200,525312625,1122,596,0
978,200,525312625,1121,596,0
980,200,525312656,1122,596,0
981,200,525312656,1123,596,0
982,200,525312687,1124,596,0
983,200,525312703,1124,596,0
984,200,525312750,1125,596,0
985,200,525312796,1126,596,0
