version,1,startTime,2026-01-06 02:23:28.944,screenWidth,1920,screenHeight,1080
Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
147,200,12987234,155,521,0
148,200,12987250,156,525,0
149,200,12987265,156,527,0
150,200,12987265,156,530,0
151,200,12987281,157,531,0
152,200,12987296,157,534,0
153,200,12987296,158,535,0
154,200,12987312,158,536,0
155,200,12987328,159,538,0
156,200,12987328,160,539,0
157,200,12987343,160,540,0
158,200,12987359,160,542,0
159,200,12987359,161,542,0
160,200,12987375,162,543,0
161,200,12987390,162,543,0
162,200,12987390,162,544,0
163,200,12987406,162,545,0
164,200,12987421,162,545,0
165,200,12987453,162,546,0
166,200,12987500,162,546,0
167,201,12987703,162,546,0
168,202,12987703,162,546,0
169,200,12987968,173,546,0
170,200,12987984,186,546,0
171,200,12988000,203,544,0
172,200,12988000,227,539,0
173,200,12988015,256,535,0
174,200,12988031,285,530,0
175,200,12988031,316,525,0
176,200,12988046,348,518,0
177,200,12988062,380,513,0
178,200,12988062,409,508,0
179,200,12988078,435,502,0
180,200,12988093,456,498,0
181,200,12988093,470,495,0
182,200,12988109,481,492,0
183,200,12988125,489,489,0
184,200,12988125,495,487,0
185,200,12988140,500,485,0
186,200,12988156,502,484,0
187,200,12988156,503,483,0
188,200,12989843,485,489,0
189,200,12989859,457,501,0
190,200,12989859,423,517,0
191,200,12989875,388,537,0
192,200,12989875,348,562,0
193,200,12989890,310,589,0
194,200,12989906,274,615,0
195,200,12989906,243,640,0
196,200,12989921,218,662,0
197,200,12989937,200,677,0
198,200,12989937,190,687,0
199,200,12989953,183,693,0
200,200,12989968,178,697,0
201,200,12989968,176,700,0
202,200,12989984,174,701,0
203,200,12990000,174,702,0
204,200,12990296,174,703,0
205,200,12990296,175,706,0
206,200,12990312,176,708,0
207,200,12990328,176,709,0
208,200,12990328,177,711,0
209,200,12990343,178,711,0
210,200,12990359,178,712,0
211,200,12990359,178,713,0
212,200,12990375,178,714,0
213,200,12990390,178,714,0
214,200,12990390,179,714,0
215,200,12990406,179,715,0
216,200,12990421,179,715,0
217,200,12990437,179,715,0
218,200,12990468,179,716,0
219,201,12991062,179,716,0
220,202,12991062,179,716,0
221,200,12991281,193,705,0
222,200,12991296,216,686,0
223,200,12991312,239,666,0
224,200,12991312,264,644,0
225,200,12991328,293,619,0
226,200,12991343,323,594,0
227,200,12991343,354,569,0
228,200,12991359,387,543,0
229,200,12991375,417,522,0
230,200,12991375,450,500,0
231,200,12991390,477,481,0
232,200,12991406,504,464,0
233,200,12991406,523,453,0
234,200,12991421,534,445,0
235,200,12991437,544,438,0
236,20a,12991734,544,438,fffc0000
237,20a,12991734,544,438,ff600000
238,20a,12991750,544,438,ff600000
239,20a,12991765,544,438,ff600000
240,20a,12991765,544,438,ff380000
241,20a,12991781,544,438,ff600000
242,20a,12991796,544,438,ff380000
243,20a,12991796,544,438,ff800000
244,20a,12991812,544,438,ffa00000
245,20a,12991828,544,438,ffd00000
246,20a,12991828,544,438,ffe00000
247,20a,12991843,544,438,ffe00000
248,20a,12991875,544,438,fff40000
249,20a,12991890,544,438,fff60000
250,20a,12991906,544,438,fff60000
251,20a,12991921,544,438,fff60000
252,20a,12991937,544,438,fff60000
253,20a,12991953,544,438,fff70000
254,20a,12991968,544,438,fff70000
255,20a,12991984,544,438,fff70000
256,20a,12992000,544,438,fff70000
257,20a,12992109,544,438,fffc0000
258,20a,12992125,544,438,ff100000
259,20a,12992125,544,438,fee00000
260,20a,12992140,544,438,fee00000
261,20a,12992140,544,438,fee00000
262,20a,12992156,544,438,fee00000
263,20a,12992171,544,438,ff380000
264,20a,12992171,544,438,ff800000
265,20a,12992187,544,438,ffa00000
266,20a,12992203,544,438,ffd00000
267,20a,12992218,544,438,fff00000
268,200,12992234,545,438,0
269,20a,12992234,545,438,fff20000
270,20a,12992265,545,438,fff20000
271,20a,12992281,545,438,fff20000
272,20a,12992296,545,438,fff20000
273,20a,12992312,545,438,fff40000
274,20a,12992328,545,438,fff40000
275,20a,12992359,545,438,fff40000
276,20a,12992375,545,438,fff40000
277,20a,12992453,545,438,fffc0000
278,20a,12992453,545,438,ff380000
279,20a,12992468,545,438,ff100000
280,20a,12992468,545,438,ff100000
281,20a,12992484,545,438,ff100000
282,20a,12992500,545,438,ff100000
283,20a,12992500,545,438,ff380000
284,20a,12992515,545,438,ff380000
285,20a,12992531,545,438,ff800000
286,20a,12992531,545,438,ffb80000
287,20a,12992546,545,438,ffe00000
288,20a,12992578,545,438,fff00000
289,20a,12992593,545,438,fff20000
290,20a,12992609,545,438,fff20000
291,20a,12992625,545,438,fff20000
292,20a,12992640,545,438,fff20000
293,20a,12992656,545,438,fff40000
294,20a,12992671,545,438,fff40000
295,20a,12992796,545,438,fffc0000
296,20a,12992796,545,438,ff600000
297,20a,12992812,545,438,ff380000
298,20a,12992828,545,438,ff380000
299,20a,12992828,545,438,ff380000
300,20a,12992843,545,438,ff600000
301,20a,12992843,545,438,ff600000
302,20a,12992859,545,438,ffa00000
303,20a,12992875,545,438,ffb80000
304,20a,12992875,545,438,ffd00000
305,20a,12992890,545,438,fff00000
306,20a,12992921,545,438,fff40000
307,20a,12992953,545,438,fff60000
308,20a,12992968,545,438,fff60000
309,20a,12992984,545,438,fff60000
310,20a,12993000,545,438,fff60000
311,20a,12993031,545,438,fff70000
312,20a,12993125,545,438,fffc0000
313,20a,12993140,545,438,ff600000
314,20a,12993156,545,438,ff380000
315,20a,12993156,545,438,ff380000
316,20a,12993171,545,438,ff380000
317,20a,12993171,545,438,ff380000
318,20a,12993187,545,438,ff600000
319,20a,12993203,545,438,ff800000
320,20a,12993218,545,438,ffb80000
321,20a,12993218,545,438,ffd00000
322,20a,12993234,545,438,ffe00000
323,20a,12993234,545,438,fff00000
324,20a,12993281,545,438,fff60000
325,20a,12993296,545,438,fff70000
326,20a,12993312,545,438,fff70000
327,20a,12993328,545,438,fff70000
328,20a,12993343,545,438,fff70000
329,20a,12993359,545,438,fff70000
330,20a,12993375,545,438,fff80000
331,20a,12993390,545,438,fff80000
332,20a,12993484,545,438,fffc0000
333,20a,12993500,545,438,ff380000
334,20a,12993500,545,438,ff100000
335,20a,12993515,545,438,ff100000
336,20a,12993531,545,438,ff100000
337,20a,12993531,545,438,ff380000
338,20a,12993546,545,438,ff600000
339,20a,12993562,545,438,ffa00000
340,20a,12993562,545,438,ffb80000
341,20a,12993578,545,438,ffd00000
342,20a,12993578,545,438,fff00000
343,20a,12993625,545,438,fff40000
344,20a,12993640,545,438,fff60000
345,20a,12993656,545,438,fff60000
346,20a,12993671,545,438,fff60000
347,20a,12993687,545,438,fff60000
348,20a,12993703,545,438,fff70000
349,20a,12993718,545,438,fff70000
350,20a,12993734,545,438,fff70000
351,20a,12993828,545,438,fffc0000
352,20a,12993843,545,438,ff380000
353,20a,12993843,545,438,ff100000
354,20a,12993859,545,438,ff100000
355,20a,12993875,545,438,ff100000
356,20a,12993875,545,438,ff100000
357,20a,12993890,545,438,ff100000
358,20a,12993906,545,438,ff600000
359,20a,12993906,545,438,ffa00000
360,20a,12993921,545,438,ffd00000
361,20a,12993953,545,438,ffee0000
362,20a,12993968,545,438,fff00000
363,20a,12993984,545,438,fff00000
364,20a,12994031,545,438,fff00000
365,20a,12994046,545,438,fff20000
366,20a,12994171,545,438,fffc0000
367,20a,12994171,545,438,ff100000
368,20a,12994187,545,438,ff100000
369,20a,12994203,545,438,ff100000
370,20a,12994203,545,438,fee00000
371,20a,12994218,545,438,ff380000
372,20a,12994218,545,438,ff380000
373,20a,12994234,545,438,ffa00000
374,20a,12994250,545,438,ffb80000
375,20a,12994281,545,438,ffee0000
376,20a,12994296,545,438,fff00000
377,20a,12994328,545,438,fff00000
378,20a,12994359,545,438,fff00000
379,20a,12994484,545,438,fffc0000
380,20a,12994500,545,438,ff380000
381,20a,12994500,545,438,ff100000
382,20a,12994515,545,438,ff380000
383,20a,12994531,545,438,ff100000
384,20a,12994531,545,438,ff600000
385,20a,12994562,545,438,ffec0000
386,20a,12994578,545,438,ffee0000
387,20a,12994593,545,438,ffee0000
388,20a,12994609,545,438,fff00000
389,20a,12994625,545,438,fff00000
390,20a,12994640,545,438,fff00000
391,20a,12994671,545,438,fff20000
392,20a,12994687,545,438,fff20000
393,20a,12994703,545,438,fff20000
394,20a,12994718,545,438,fff20000
395,20a,12994734,545,438,fff40000
396,20a,12994750,545,438,fff40000
397,20a,12994765,545,438,fff40000
398,20a,12994781,545,438,fff40000
399,20a,12994796,545,438,fff60000
400,20a,12994828,545,438,fff60000
401,20a,12994875,545,438,fff60000
402,20a,12994890,545,438,fff60000
403,20a,12994906,545,438,fff70000
404,20a,12994921,545,438,fff70000
405,20a,12994937,545,438,fff70000
406,20a,12994953,545,438,fff70000
407,20a,12994968,545,438,fff70000
408,20a,12994984,545,438,fff80000
409,20a,12995000,545,438,fff80000
410,20a,12995015,545,438,fff80000
411,20a,12995031,545,438,fff80000
412,20a,12995046,545,438,fff80000
413,20a,12995062,545,438,fff90000
414,20a,12995078,545,438,fff90000
415,20a,12995093,545,438,fff90000
416,20a,12995109,545,438,fff90000
417,20a,12995140,545,438,fff90000
418,20a,12995156,545,438,fffa0000
419,20a,12995171,545,438,fffa0000
420,20a,12995187,545,438,fffa0000
421,20a,12995203,545,438,fffa0000
422,20a,12995218,545,438,fffa0000
423,20a,12995234,545,438,fffb0000
424,20a,12995250,545,438,fffb0000
425,20a,12995265,545,438,fffb0000
426,20a,12995281,545,438,fffb0000
427,20a,12995296,545,438,fffb0000
428,20a,12995312,545,438,fffc0000
429,20a,12995328,545,438,fffc0000
430,20a,12995343,545,438,fffc0000
431,20a,12995359,545,438,fffc0000
432,20a,12995375,545,438,fffc0000
433,20a,12995390,545,438,fffd0000
434,20a,12995406,545,438,fffd0000
435,20a,12995437,545,438,fffd0000
436,20a,12995453,545,438,fffd0000
437,20a,12995468,545,438,fffd0000
438,20a,12995484,545,438,fffe0000
439,20a,12995500,545,438,fffe0000
440,20a,12995515,545,438,fffe0000
441,20a,12995531,545,438,fffe0000
442,20a,12995546,545,438,fffe0000
443,200,12999812,545,437,0
444,200,12999812,546,436,0
445,200,12999828,547,435,0
446,200,12999828,549,434,0
447,200,12999843,549,432,0
448,200,12999843,552,430,0
449,200,12999859,554,429,0
450,200,12999859,557,425,0
451,200,12999875,563,422,0
452,200,12999875,570,419,0
453,200,12999890,578,417,0
454,200,12999890,588,416,0
455,200,12999906,599,415,0
456,200,12999906,612,414,0
457,200,12999921,627,410,0
458,200,12999921,649,405,0
459,200,12999937,676,397,0
460,200,12999937,707,386,0
461,200,12999953,742,374,0
462,200,12999953,783,361,0
463,200,12999968,827,346,0
464,200,12999968,873,330,0
465,200,12999984,920,311,0
466,200,12999984,965,291,0
467,200,13000000,1009,272,0
468,200,13000015,1054,251,0
469,200,13000015,1094,228,0
470,200,13000015,1131,207,0
471,200,13000031,1166,185,0
472,200,13000046,1191,167,0
473,200,13000046,1211,152,0
474,200,13000062,1223,141,0
475,200,13000062,1231,133,0
476,200,13000078,1235,127,0
477,200,13000078,1237,123,0
478,200,13000093,1238,119,0
479,200,13000093,1239,117,0
480,200,13000109,1239,116,0
481,200,13000109,1239,115,0
482,200,13000125,1237,114,0
483,200,13000125,1234,113,0
484,200,13000140,1231,113,0
485,200,13000140,1228,113,0
486,200,13000156,1224,113,0
487,200,13000156,1221,113,0
488,200,13000171,1218,114,0
489,200,13000171,1215,115,0
490,200,13000187,1214,118,0
491,200,13000187,1212,119,0
492,200,13000203,1212,120,0
493,200,13000203,1212,121,0
494,200,13000218,1212,121,0
495,200,13000234,1212,122,0
496,200,13000234,1212,123,0
497,200,13000250,1212,125,0
498,200,13000250,1212,128,0
499,200,13000265,1212,133,0
500,200,13000265,1212,139,0
501,200,13000281,1212,145,0
502,200,13000281,1212,153,0
503,200,13000296,1212,160,0
504,200,13000296,1212,168,0
505,200,13000312,1213,178,0
506,200,13000312,1215,189,0
507,200,13000328,1217,201,0
508,200,13000328,1221,214,0
509,200,13000343,1224,230,0
510,200,13000359,1228,246,0
511,200,13000359,1229,259,0
512,200,13000375,1230,268,0
513,200,13000375,1230,275,0
514,200,13000390,1230,279,0
515,200,13000390,1230,284,0
516,200,13000406,1229,286,0
517,200,13000406,1228,289,0
518,200,13000421,1227,291,0
519,200,13000421,1226,293,0
520,200,13000437,1226,295,0
521,200,13000437,1225,296,0
522,200,13000453,1224,297,0
523,200,13000453,1223,299,0
524,200,13000468,1222,300,0
525,200,13000468,1221,302,0
526,200,13000484,1219,304,0
527,20a,13000484,1219,304,ff880000
528,200,13000484,1218,305,0
529,200,13000500,1217,307,0
530,20a,13000500,1217,307,ff880000
531,200,13000500,1216,308,0
532,200,13000515,1214,309,0
533,20a,13000515,1214,309,ff880000
534,200,13000515,1214,310,0
535,200,13000531,1211,311,0
536,20a,13000531,1211,311,ff880000
537,200,13000531,1209,312,0
538,20a,13000531,1209,312,ff880000
539,200,13000546,1207,312,0
540,200,13000546,1205,313,0
541,20a,13000546,1205,313,ff880000
542,200,13000562,1202,313,0
543,200,13000562,1199,313,0
544,20a,13000562,1199,313,ff880000
545,200,13000578,1195,314,0
546,200,13000578,1189,314,0
547,200,13000593,1184,315,0
548,200,13000593,1177,316,0
549,200,13000609,1170,318,0
550,200,13000609,1162,320,0
551,200,13000625,1153,322,0
552,200,13000625,1144,324,0
553,200,13000640,1133,327,0
554,200,13000640,1123,330,0
555,200,13000656,1112,333,0
556,200,13000656,1101,336,0
557,200,13000671,1092,340,0
558,200,13000687,1083,344,0
559,200,13000687,1076,348,0
560,200,13000703,1070,352,0
561,200,13000703,1065,355,0
562,200,13000718,1062,358,0
563,200,13000718,1059,360,0
564,200,13000734,1058,362,0
565,200,13000734,1057,363,0
566,200,13000750,1057,365,0
567,200,13000750,1056,365,0
568,200,13000765,1055,366,0
569,200,13000765,1055,368,0
570,200,13000781,1055,368,0
571,200,13000781,1055,369,0
572,200,13000796,1054,370,0
573,200,13000796,1054,371,0
574,200,13000812,1054,373,0
575,200,13000812,1054,375,0
576,200,13000828,1053,378,0
577,200,13000828,1053,381,0
578,20a,13000828,1053,381,ff880000
579,200,13000843,1052,384,0
580,200,13000843,1052,388,0
581,20a,13000843,1052,388,ff880000
582,200,13000859,1052,390,0
583,20a,13000859,1052,390,ff880000
584,200,13000859,1052,392,0
585,20a,13000859,1052,392,ff880000
586,200,13000875,1052,394,0
587,20a,13000875,1052,394,ff880000
588,200,13000875,1052,394,0
589,20a,13000875,1052,394,ff880000
590,200,13000890,1052,395,0
591,20a,13000890,1052,395,ff880000
592,200,13000906,1052,395,0
593,200,13000953,1052,395,0
594,200,13000968,1052,395,0
595,200,13000984,1053,395,0
596,200,13001000,1053,395,0
597,200,13001015,1054,395,0
598,200,13001046,1054,395,0
599,200,13001046,1055,395,0
600,200,13001062,1056,395,0
601,200,13001062,1056,395,0
602,200,13001078,1056,395,0
603,200,13001078,1057,395,0
604,200,13001109,1057,395,0
605,200,13001125,1058,395,0
606,200,13001125,1058,395,0
607,200,13001140,1059,395,0
608,200,13001140,1060,395,0
609,20a,13001140,1060,395,ff880000
610,200,13001156,1061,395,0
611,200,13001156,1062,395,0
612,20a,13001156,1062,395,ff880000
613,200,13001171,1063,397,0
614,20a,13001171,1063,397,ff880000
615,200,13001171,1066,397,0
616,20a,13001171,1066,397,ff880000
617,200,13001187,1068,399,0
618,20a,13001187,1068,399,ff880000
619,200,13001187,1070,400,0
620,20a,13001187,1070,400,ff880000
621,200,13001203,1072,400,0
622,20a,13001203,1072,400,ff880000
623,200,13001203,1074,400,0
624,20a,13001203,1074,400,ff880000
625,200,13001218,1076,400,0
626,200,13001218,1077,399,0
627,200,13001218,1078,399,0
628,200,13001250,1078,399,0
629,200,13001250,1078,398,0
630,200,13001265,1079,398,0
631,200,13001265,1079,398,0
632,200,13001281,1080,397,0
633,200,13001296,1080,396,0
634,20a,13001453,1080,396,ff880000
635,200,13001468,1081,396,0
636,20a,13001468,1081,396,ff880000
637,200,13001468,1082,396,0
638,20a,13001468,1082,396,ff100000
639,200,13001484,1083,397,0
640,20a,13001484,1083,397,ff880000
641,200,13001484,1085,398,0
642,20a,13001484,1085,398,ff100000
643,200,13001500,1087,398,0
644,20a,13001500,1087,398,ff880000
645,200,13001500,1089,398,0
646,200,13001515,1092,398,0
647,200,13001515,1095,397,0
648,200,13001531,1097,397,0
649,200,13001531,1097,397,0
650,200,13001546,1099,397,0
651,200,13001562,1099,396,0
652,200,13001578,1099,396,0
653,200,13001593,1099,395,0
654,200,13001593,1100,395,0
655,200,13001609,1100,394,0
656,200,13001625,1100,393,0
657,200,13001625,1100,393,0
658,200,13001640,1100,392,0
659,200,13001640,1100,391,0
660,200,13001656,1100,390,0
661,200,13001656,1100,390,0
662,20a,13001812,1100,390,ff880000
663,20a,13001828,1100,390,ff880000
664,20a,13001843,1100,390,ff880000
665,20a,13001843,1100,390,ff880000
666,20a,13001859,1100,390,ff880000
667,20a,13001859,1100,390,ff880000
668,20a,13001875,1100,390,ff880000
669,200,13001953,1100,389,0
670,200,13002140,1100,389,0
671,200,13002171,1100,388,0
672,200,13002187,1100,388,0
673,200,13002203,1100,387,0
674,200,13002203,1100,387,0
675,200,13002234,1100,387,0
676,200,13002250,1100,386,0
677,200,13002328,1099,386,0
678,200,13002359,1098,385,0
679,200,13002375,1098,385,0
680,200,13002390,1097,385,0
681,200,13002406,1097,384,0
682,200,13002421,1097,384,0
683,200,13002437,1096,384,0
684,200,13002437,1095,384,0
685,200,13002453,1094,384,0
686,200,13002453,1091,384,0
687,200,13002468,1088,384,0
688,200,13002468,1083,384,0
689,200,13002484,1076,384,0
690,200,13002484,1068,384,0
691,200,13002500,1059,384,0
692,200,13002500,1048,384,0
693,200,13002515,1036,383,0
694,200,13002515,1023,383,0
695,200,13002531,1009,383,0
696,200,13002531,993,382,0
697,200,13002546,978,381,0
698,200,13002546,960,380,0
699,200,13002562,942,378,0
700,200,13002562,922,376,0
701,200,13002578,905,374,0
702,200,13002578,884,372,0
703,200,13002593,867,370,0
704,200,13002593,850,370,0
705,200,13002609,831,370,0
706,200,13002609,817,370,0
707,200,13002625,802,370,0
708,200,13002625,789,370,0
709,200,13002640,778,370,0
710,200,13002640,769,373,0
711,200,13002656,762,374,0
712,200,13002656,755,376,0
713,200,13002671,750,376,0
714,200,13002687,746,376,0
715,200,13002687,743,376,0
716,200,13002703,741,377,0
717,20a,13002703,741,377,ff880000
718,200,13002703,739,377,0
719,200,13002703,738,377,0
720,200,13002718,736,377,0
721,200,13002734,733,377,0
722,200,13002734,732,376,0
723,200,13002750,730,376,0
724,200,13002750,728,375,0
725,200,13002765,725,375,0
726,200,13002765,723,375,0
727,200,13002781,721,375,0
728,200,13002781,719,375,0
729,200,13002796,716,375,0
730,200,13002796,714,375,0
731,200,13002812,713,375,0
732,200,13002812,711,375,0
733,200,13002828,710,375,0
734,200,13002828,710,375,0
735,200,13002843,709,375,0
736,200,13002843,708,375,0
737,200,13002859,708,375,0
738,20a,13002937,708,375,ff880000
739,20a,13003062,708,375,ff880000
740,200,13003406,708,375,0
741,200,13003406,707,375,0
742,200,13003421,707,374,0
743,200,13003437,707,374,0
744,200,13003453,707,373,0
745,200,13003453,706,373,0
746,200,13003468,706,372,0
747,200,13003468,706,371,0
748,200,13003484,705,370,0
749,200,13003484,705,370,0
750,200,13003500,704,368,0
751,200,13003500,703,368,0
752,200,13003515,702,367,0
753,200,13003515,701,366,0
754,200,13003531,700,365,0
755,200,13003531,698,365,0
756,200,13003546,695,364,0
757,200,13003546,692,364,0
758,200,13003562,687,364,0
759,200,13003562,679,364,0
760,200,13003578,669,363,0
761,200,13003578,655,363,0
762,200,13003593,639,362,0
763,200,13003593,619,361,0
764,200,13003609,593,358,0
765,200,13003609,562,354,0
766,200,13003625,531,351,0
767,200,13003625,498,348,0
768,200,13003640,466,343,0
769,200,13003640,435,340,0
770,200,13003656,407,336,0
771,200,13003656,384,334,0
772,200,13003671,363,331,0
773,200,13003671,345,328,0
774,200,13003687,332,327,0
775,200,13003687,321,326,0
776,200,13003703,313,325,0
777,200,13003703,309,324,0
778,200,13003718,306,323,0
779,200,13003718,305,323,0
780,200,13003734,304,323,0
781,200,13003937,304,323,0
782,200,13003953,306,323,0
783,200,13003953,311,323,0
784,200,13003968,320,323,0
785,200,13003968,337,324,0
786,200,13003984,362,326,0
787,200,13003984,401,329,0
788,200,13004000,445,333,0
789,200,13004000,492,337,0
790,200,13004015,539,340,0
791,200,13004015,583,342,0
792,200,13004031,624,346,0
793,200,13004031,660,347,0
794,200,13004046,693,349,0
795,200,13004046,718,351,0
796,200,13004062,741,350,0
797,200,13004062,761,349,0
798,200,13004078,774,348,0
799,200,13004078,784,346,0
800,200,13004093,789,344,0
801,200,13004093,792,342,0
802,200,13004109,792,341,0
803,200,13004125,789,338,0
804,200,13004125,784,337,0
805,200,13004140,771,333,0
806,200,13004140,755,331,0
807,200,13004156,729,328,0
808,200,13004156,696,326,0
809,200,13004171,663,324,0
810,200,13004171,622,324,0
811,200,13004187,578,324,0
812,200,13004187,532,324,0
813,200,13004203,480,327,0
814,200,13004203,436,333,0
815,200,13004218,398,342,0
816,200,13004218,370,352,0
817,200,13004234,355,359,0
818,200,13004234,349,367,0
819,200,13004250,346,374,0
820,200,13004250,346,379,0
821,200,13004265,351,386,0
822,200,13004265,358,392,0
823,200,13004281,371,399,0
824,200,13004281,386,405,0
825,200,13004296,410,411,0
826,200,13004296,436,416,0
827,200,13004312,467,421,0
828,200,13004312,506,422,0
829,200,13004328,541,422,0
830,200,13004328,580,422,0
831,200,13004343,619,418,0
832,200,13004343,653,413,0
833,200,13004359,685,405,0
834,200,13004359,710,397,0
835,200,13004375,728,389,0
836,200,13004375,738,382,0
837,200,13004390,744,375,0
838,200,13004390,745,369,0
839,200,13004406,744,363,0
840,200,13004406,740,356,0
841,200,13004421,732,351,0
842,200,13004437,723,345,0
843,200,13004437,712,341,0
844,200,13004437,699,336,0
845,200,13004453,686,334,0
846,200,13004468,672,332,0
847,200,13004468,657,330,0
848,200,13004484,644,328,0
849,200,13004484,631,327,0
850,200,13004500,619,326,0
851,200,13004500,609,326,0
852,200,13004515,601,325,0
853,200,13004515,596,325,0
854,200,13004531,593,324,0
855,200,13004531,592,324,0
856,200,13004546,591,324,0
857,200,13004671,591,324,0
858,200,13004687,591,325,0
859,200,13004687,592,325,0
860,200,13004703,592,325,0
861,200,13004703,592,325,0
862,200,13004718,592,326,0
863,200,13004718,593,326,0
864,200,13004734,593,326,0
865,200,13004765,593,327,0
866,200,13004765,593,327,0
867,200,13004781,593,327,0
868,200,13004781,594,328,0
869,200,13004796,594,329,0
870,200,13004796,595,331,0
871,200,13004812,595,333,0
872,200,13004812,597,335,0
873,200,13004828,598,337,0
874,200,13004828,600,340,0
875,200,13004843,601,343,0
876,200,13004843,603,345,0
877,200,13004859,605,348,0
878,200,13004859,607,350,0
879,200,13004875,609,352,0
880,200,13004875,610,353,0
881,200,13004890,611,355,0
882,200,13004890,612,355,0
883,200,13004906,612,356,0
884,201,13004921,612,356,0
885,200,13004937,613,356,0
886,202,13005031,613,356,0
887,200,13005312,613,356,0
888,200,13005312,614,356,0
889,200,13005328,615,356,0
890,200,13005328,617,356,0
891,200,13005343,619,355,0
892,200,13005343,621,355,0
893,200,13005359,624,355,0
894,200,13005359,627,355,0
895,200,13005375,632,355,0
896,200,13005375,638,355,0
897,200,13005390,643,356,0
