version,1,startTime,2026-01-09 00:46:48.903,screenWidth,1920,screenHeight,1080
Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
314,20a,737296,712,573,fffa0000
315,20a,737312,712,573,fffa0000
316,20a,737328,712,573,fffa0000
317,20a,737421,712,573,fffc0000
318,20a,737437,712,573,fff00000
319,20a,737437,712,573,ffe00000
320,20a,737453,712,573,fff80000
321,20a,737453,712,573,fff80000
322,20a,737468,712,573,fffc0000
323,20a,737484,712,573,fffc0000
324,20a,737484,712,573,fffc0000
325,20a,737500,712,573,fffc0000
326,20a,737531,712,573,fffc0000
327,200,737828,709,599,0
328,200,737843,703,633,0
329,200,737859,700,666,0
330,200,737859,697,700,0
331,200,737875,695,739,0
332,200,737890,695,777,0
333,200,737890,695,815,0
334,200,737906,696,853,0
335,200,737921,699,881,0
336,200,737921,703,905,0
337,200,737937,706,920,0
338,200,737953,708,931,0
339,200,737953,710,938,0
340,200,737968,712,943,0
341,200,738203,706,953,0
342,200,738218,701,961,0
343,200,738234,697,969,0
344,200,738250,692,976,0
345,200,738250,689,982,0
346,200,738265,686,988,0
347,200,738281,684,992,0
348,200,738281,681,997,0
349,200,738281,679,1001,0
350,200,738312,676,1006,0
351,200,738312,674,1011,0
352,200,738328,673,1015,0
353,200,738343,671,1018,0
354,200,738343,670,1021,0
355,200,738359,669,1022,0
356,200,738375,668,1023,0
357,200,738375,667,1025,0
358,200,738390,667,1025,0
359,200,738390,667,1026,0
360,200,738421,667,1026,0
361,200,738421,666,1026,0
362,200,738453,666,1027,0
363,200,762218,662,1007,0
364,200,762234,657,973,0
365,200,762250,653,942,0
366,200,762250,650,911,0
367,200,762265,645,882,0
368,200,762281,644,859,0
369,200,762296,641,833,0
370,200,762296,639,808,0
371,200,762296,638,783,0
372,200,762328,636,753,0
373,200,762328,636,723,0
374,200,762343,636,704,0
375,200,762343,636,692,0
376,200,762359,636,683,0
377,200,762375,637,679,0
378,200,762640,605,672,0
379,200,762671,562,660,0
380,200,762671,514,649,0
381,200,762687,462,633,0
382,200,762687,411,621,0
383,200,762703,360,607,0
384,200,762718,314,598,0
385,200,762718,280,593,0
386,200,762734,262,590,0
387,200,762734,252,589,0
388,200,762984,229,578,0
389,200,763000,203,563,0
390,200,763000,178,547,0
391,200,763015,154,532,0
392,200,763031,140,522,0
393,200,763031,127,515,0
394,200,763046,118,508,0
395,200,763062,111,504,0
396,200,763078,107,501,0
397,200,763078,104,500,0
398,200,763312,97,500,0
399,200,763328,90,501,0
400,200,763328,86,502,0
401,200,763343,81,503,0
402,200,763343,78,504,0
403,200,763359,76,505,0
404,200,763390,75,506,0
405,200,763390,73,506,0
406,200,763406,72,507,0
407,200,763421,71,508,0
408,200,763421,71,508,0
409,200,763437,70,508,0
410,200,763437,70,509,0
411,200,763453,70,509,0
412,200,763468,69,509,0
413,200,763468,68,510,0
414,200,763484,68,510,0
415,200,763500,68,510,0
416,200,763500,67,511,0
417,200,763515,67,512,0
418,200,763515,67,512,0
419,200,763531,67,513,0
420,200,763562,67,513,0
421,200,763562,67,514,0
422,200,763593,67,514,0
423,201,763968,67,514,0
424,202,763984,67,514,0
425,200,764234,80,529,0
426,200,764234,101,552,0
427,200,764250,124,580,0
428,200,764250,152,613,0
429,200,764265,180,649,0
430,200,764265,211,685,0
431,200,764281,241,721,0
432,200,764296,271,755,0
433,200,764296,300,784,0
434,200,764328,326,810,0
435,200,764328,352,832,0
436,200,764343,369,845,0
437,200,764343,380,853,0
438,200,764578,387,871,0
439,200,764593,394,893,0
440,200,764593,401,915,0
441,200,764625,409,940,0
442,200,764625,417,965,0
443,200,764640,423,982,0
444,200,764656,428,996,0
445,200,764656,433,1007,0
446,200,764671,436,1016,0
447,200,764953,441,1016,0
448,200,764953,446,1015,0
449,200,764968,450,1014,0
450,200,764968,454,1013,0
451,200,764984,457,1012,0
452,200,765000,460,1012,0
453,200,765000,463,1012,0
454,200,765015,464,1012,0
455,200,765031,465,1012,0
456,200,765031,466,1012,0
457,200,765046,467,1012,0
458,200,765046,467,1012,0
459,200,765062,468,1012,0
460,200,765078,469,1012,0
461,200,765093,469,1012,0
462,201,765687,469,1012,0
463,202,765687,469,1012,0
