version,1,startTime,2026-01-06 01:43:13.085,screenWidth,1920,screenHeight,1080
Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
186,200,10572515,718,527,0
187,200,10572515,725,521,0
188,200,10572531,730,518,0
189,200,10572546,733,514,0
190,200,10572546,735,512,0
191,200,10572562,735,509,0
192,200,10572578,734,504,0
193,200,10572578,723,494,0
194,200,10572593,702,486,0
195,200,10572609,676,479,0
196,200,10572609,641,474,0
197,200,10572625,603,474,0
198,200,10572640,565,475,0
199,200,10572640,523,480,0
200,200,10572656,483,491,0
201,200,10572671,449,506,0
202,200,10572671,420,521,0
203,200,10572687,395,541,0
204,200,10572703,378,559,0
205,200,10572703,367,575,0
206,200,10572718,361,590,0
207,200,10572734,358,604,0
208,200,10572734,357,617,0
209,200,10572750,357,629,0
210,200,10572765,361,641,0
211,200,10572765,371,653,0
212,200,10572781,381,661,0
213,200,10572781,392,666,0
214,200,10572796,407,668,0
215,200,10572812,420,668,0
216,200,10572812,438,664,0
217,200,10572828,461,652,0
218,200,10572843,481,637,0
219,200,10572843,501,620,0
220,200,10572859,516,600,0
221,200,10572875,527,584,0
222,200,10572875,534,566,0
223,200,10572890,538,552,0
224,200,10572906,540,538,0
225,200,10572906,540,526,0
226,200,10572921,538,513,0
227,200,10572937,533,501,0
228,200,10572937,527,493,0
229,200,10572953,520,484,0
230,200,10572968,509,478,0
231,200,10572968,493,473,0
232,200,10572984,473,472,0
233,200,10572984,454,472,0
234,200,10573000,437,472,0
235,200,10573015,418,476,0
236,200,10573015,406,480,0
237,200,10573031,396,484,0
238,200,10573046,388,487,0
239,200,10573046,382,489,0
240,200,10573062,376,491,0
241,200,10573078,373,493,0
242,200,10573078,370,493,0
243,200,10573093,368,494,0
244,200,10573109,365,495,0
245,200,10573109,363,496,0
246,200,10573125,361,496,0
247,200,10573140,360,496,0
248,200,10573140,358,496,0
249,200,10573156,356,496,0
250,200,10573171,353,496,0
251,200,10573171,350,497,0
252,200,10573187,345,498,0
253,200,10573203,339,500,0
254,200,10573203,332,502,0
255,200,10573218,326,505,0
256,200,10573218,320,507,0
257,200,10573234,316,509,0
258,200,10573250,311,510,0
259,200,10573250,307,512,0
260,200,10573265,303,513,0
261,200,10573281,301,514,0
262,200,10573281,299,514,0
263,200,10573296,297,514,0
264,200,10573312,295,515,0
265,200,10573312,293,515,0
266,200,10573328,292,515,0
267,200,10573343,291,515,0
268,200,10573343,290,515,0
269,200,10573359,288,515,0
270,200,10573375,287,515,0
271,200,10573375,286,515,0
272,200,10573390,284,515,0
273,200,10573406,283,515,0
274,200,10573406,281,515,0
275,200,10573421,280,515,0
276,200,10573437,278,515,0
277,200,10573437,276,515,0
278,200,10573453,274,516,0
279,200,10573468,272,516,0
280,200,10573468,271,517,0
281,200,10573484,268,517,0
282,200,10573484,266,519,0
283,200,10573500,264,520,0
284,200,10573515,261,523,0
285,200,10573515,257,526,0
286,200,10573531,249,535,0
287,200,10573546,243,546,0
288,200,10573546,236,559,0
289,200,10573562,229,572,0
290,200,10573578,221,587,0
291,200,10573578,217,600,0
292,200,10573593,212,613,0
293,200,10573609,209,623,0
294,200,10573609,206,633,0
295,200,10573625,205,640,0
296,200,10573640,203,645,0
297,200,10573640,203,651,0
298,200,10573656,203,654,0
299,200,10573671,203,656,0
300,200,10573671,203,658,0
301,200,10573687,203,659,0
302,200,10573953,203,660,0
303,200,10573968,202,662,0
304,200,10573968,201,663,0
305,200,10573984,201,665,0
306,200,10573984,200,666,0
307,200,10574000,200,667,0
308,200,10574015,200,667,0
309,200,10574015,200,668,0
310,200,10574031,200,668,0
311,200,10574046,199,668,0
312,200,10574046,199,669,0
313,200,10574078,199,670,0
314,200,10574093,199,670,0
315,200,10574140,199,671,0
316,200,10574187,199,671,0
317,200,10574234,199,672,0
318,201,10574343,199,672,0
319,202,10574343,199,672,0
320,200,10574843,204,672,0
321,200,10574859,215,666,0
322,200,10574859,229,659,0
323,200,10574875,245,650,0
324,200,10574890,269,637,0
325,200,10574890,296,621,0
326,200,10574906,326,599,0
327,200,10574921,356,578,0
328,200,10574921,388,556,0
329,200,10574937,419,533,0
330,200,10574953,447,512,0
331,200,10574953,469,495,0
332,200,10574968,488,481,0
333,200,10574984,502,471,0
334,200,10574984,514,463,0
335,200,10575000,522,458,0
336,200,10575015,529,453,0
337,200,10575015,535,450,0
338,20a,10575296,535,450,fffc0000
339,20a,10575312,535,450,ff600000
340,20a,10575328,535,450,ff600000
341,20a,10575328,535,450,ff600000
342,20a,10575343,535,450,ff380000
343,20a,10575359,535,450,ff800000
344,20a,10575359,535,450,ffa00000
345,20a,10575390,535,450,ffee0000
346,200,10575390,542,441,0
347,20a,10575406,542,441,fff00000
348,200,10575406,548,435,0
349,20a,10575421,548,435,fff00000
350,20a,10575437,548,435,fff00000
351,20a,10575453,548,435,fff20000
352,20a,10575468,548,435,fff20000
353,20a,10575484,548,435,fff20000
354,20a,10575500,548,435,fff20000
355,20a,10575515,548,435,fff40000
356,20a,10575531,548,435,fff40000
357,20a,10575546,548,435,fff40000
358,20a,10575562,548,435,fff40000
359,20a,10575656,548,435,fffc0000
360,20a,10575656,548,435,ff380000
361,20a,10575671,548,435,ff380000
362,20a,10575687,548,435,ff380000
363,20a,10575687,548,435,ff380000
364,20a,10575703,548,435,ff100000
365,20a,10575718,548,435,ff600000
366,20a,10575718,548,435,ff800000
367,20a,10575734,548,435,ffb80000
368,20a,10575750,548,435,ffe00000
369,20a,10575765,548,435,fff00000
370,20a,10575781,548,435,fff20000
371,20a,10575796,548,435,fff20000
372,20a,10575812,548,435,fff20000
373,20a,10575828,548,435,fff20000
374,20a,10575843,548,435,fff40000
375,20a,10575859,548,435,fff40000
376,20a,10575875,548,435,fff40000
377,20a,10575890,548,435,fff40000
378,20a,10575906,548,435,fff60000
379,20a,10575921,548,435,fff60000
380,20a,10575984,548,435,fffc0000
381,20a,10576000,548,435,fee00000
382,20a,10576015,548,435,fe780000
383,20a,10576015,548,435,fe780000
384,20a,10576031,548,435,fe400000
385,200,10576062,570,400,0
386,20a,10576062,570,400,ffe40000
387,200,10576062,595,362,0
388,20a,10576078,595,362,ffe70000
389,200,10576078,618,334,0
390,200,10576093,630,317,0
391,20a,10576093,630,317,ffea0000
392,20a,10576109,630,317,ffed0000
393,20a,10576125,630,317,ffed0000
394,20a,10576140,630,317,ffef0000
395,20a,10576156,630,317,ffef0000
396,20a,10576171,630,317,ffef0000
397,20a,10576187,630,317,fff10000
398,20a,10576203,630,317,fff10000
399,20a,10576218,630,317,fff10000
400,20a,10576234,630,317,fff30000
401,20a,10576343,630,317,fffc0000
402,20a,10576343,630,317,fee00000
403,20a,10576359,630,317,fee00000
404,20a,10576359,630,317,fe780000
405,20a,10576406,630,317,feb00000
406,20a,10576406,630,317,fee00000
407,20a,10576421,630,317,ff380000
408,20a,10576421,630,317,ff600000
409,20a,10576437,630,317,ffe80000
410,20a,10576453,630,317,ffeb0000
411,20a,10576468,630,317,ffee0000
412,20a,10576484,630,317,ffee0000
413,20a,10576500,630,317,fff00000
414,20a,10576515,630,317,fff00000
415,20a,10576546,630,317,fff00000
416,20a,10576562,630,317,fff20000
417,20a,10576656,630,317,fffc0000
418,20a,10576671,630,317,ff100000
419,20a,10576671,630,317,feb00000
420,20a,10576671,630,317,feb00000
421,20a,10576687,630,317,fe780000
422,20a,10576703,630,317,feb00000
423,20a,10576703,630,317,ff380000
424,20a,10576750,630,317,ffe60000
425,20a,10576765,630,317,ffe90000
426,20a,10576781,630,317,ffec0000
427,20a,10576796,630,317,ffee0000
428,20a,10576812,630,317,ffee0000
429,20a,10576828,630,317,fff00000
430,20a,10576843,630,317,fff00000
431,20a,10576859,630,317,fff00000
432,20a,10576875,630,317,fff20000
433,20a,10577296,630,317,fffc0000
434,20a,10577296,630,317,fee00000
435,20a,10577312,630,317,feb00000
436,20a,10577328,630,317,fe400000
437,20a,10577328,630,317,fe400000
438,20a,10577343,630,317,fe780000
439,20a,10577359,630,317,feb00000
440,200,10577375,641,301,0
441,20a,10577390,641,301,ffe40000
442,200,10577390,648,292,0
443,20a,10577406,648,292,ffe70000
444,20a,10577421,648,292,ffea0000
445,20a,10577437,648,292,ffed0000
446,20a,10577453,648,292,ffed0000
447,20a,10577468,648,292,ffef0000
448,20a,10577484,648,292,ffef0000
449,20a,10577515,648,292,ffef0000
450,20a,10577531,648,292,fff10000
451,20a,10577546,648,292,fff10000
452,20a,10577968,648,292,fffc0000
453,20a,10577968,648,292,fee00000
454,20a,10577984,648,292,feb00000
455,20a,10578000,648,292,feb00000
456,20a,10578000,648,292,fee00000
457,20a,10578031,648,292,ff380000
458,20a,10578031,648,292,ff600000
459,200,10578046,653,286,0
460,20a,10578062,653,286,ffea0000
461,20a,10578078,653,286,ffed0000
462,20a,10578093,653,286,ffed0000
463,20a,10578109,653,286,ffef0000
464,20a,10578125,653,286,ffef0000
465,20a,10578140,653,286,ffef0000
466,20a,10578156,653,286,fff10000
467,20a,10578171,653,286,fff10000
468,20a,10578187,653,286,fff10000
469,20a,10578265,653,286,fffc0000
470,20a,10578281,653,286,feb00000
471,20a,10578296,653,286,fe780000
472,20a,10578296,653,286,fe400000
473,20a,10578312,653,286,fe400000
474,20a,10578343,653,286,ffe40000
475,200,10578343,680,249,0
476,200,10578343,709,210,0
477,20a,10578359,709,210,ffe70000
478,200,10578359,727,188,0
479,20a,10578375,727,188,ffea0000
480,20a,10578390,727,188,ffed0000
481,20a,10578406,727,188,ffed0000
482,20a,10578421,727,188,ffef0000
483,20a,10578437,727,188,ffef0000
484,20a,10578453,727,188,ffef0000
485,20a,10578468,727,188,fff10000
486,20a,10578484,727,188,fff10000
487,20a,10578500,727,188,fff10000
488,20a,10578515,727,188,fff30000
489,20a,10578593,727,188,fffc0000
490,20a,10578593,727,188,ff100000
491,20a,10578609,727,188,feb00000
492,20a,10578609,727,188,fee00000
493,20a,10578625,727,188,feb00000
494,20a,10578640,727,188,feb00000
495,20a,10578640,727,188,ff100000
496,20a,10578671,727,188,ffe80000
497,200,10578671,739,171,0
498,20a,10578687,739,171,ffeb0000
499,200,10578687,747,160,0
500,20a,10578703,747,160,ffee0000
501,20a,10578718,747,160,ffee0000
502,20a,10578734,747,160,fff00000
503,20a,10578750,747,160,fff00000
504,20a,10578765,747,160,fff00000
505,20a,10578781,747,160,fff20000
506,20a,10578796,747,160,fff20000
507,20a,10578812,747,160,fff20000
508,20a,10578906,747,160,fffc0000
509,20a,10578921,747,160,ff380000
510,20a,10578937,747,160,ff100000
511,20a,10578937,747,160,fee00000
512,20a,10578953,747,160,fee00000
513,20a,10578968,747,160,feb00000
514,20a,10578968,747,160,ff100000
515,20a,10578984,747,160,ff380000
516,200,10579015,754,150,0
517,20a,10579015,754,150,ffe80000
518,20a,10579031,754,150,ffeb0000
519,20a,10579046,754,150,ffee0000
520,20a,10579062,754,150,ffee0000
521,20a,10579109,754,150,fff00000
522,20a,10579125,754,150,fff00000
523,20a,10579140,754,150,fff00000
524,20a,10579234,754,150,fffc0000
525,20a,10579250,754,150,ff380000
526,20a,10579265,754,150,ff100000
527,20a,10579265,754,150,ff100000
528,20a,10579281,754,150,fee00000
529,20a,10579281,754,150,ff100000
530,20a,10579296,754,150,ff100000
531,20a,10579312,754,150,ff600000
532,20a,10579328,754,150,ffa00000
533,20a,10579328,754,150,ffb80000
534,20a,10579359,754,150,ffee0000
535,20a,10579375,754,150,fff00000
536,20a,10579390,754,150,fff00000
537,20a,10579406,754,150,fff00000
538,20a,10579421,754,150,fff20000
539,20a,10579437,754,150,fff20000
540,20a,10579453,754,150,fff20000
541,20a,10579468,754,150,fff20000
542,20a,10579656,754,150,fffc0000
543,20a,10579703,754,150,fffc0000
544,20a,10580078,754,150,40000
545,20a,10580093,754,150,480000
546,20a,10580093,754,150,600000
547,20a,10580109,754,150,480000
548,20a,10580109,754,150,480000
549,20a,10580125,754,150,480000
550,20a,10580140,754,150,480000
551,20a,10580140,754,150,300000
552,20a,10580156,754,150,300000
553,20a,10580156,754,150,300000
554,20a,10580171,754,150,200000
555,20a,10580187,754,150,100000
556,20a,10580187,754,150,100000
557,20a,10580203,754,150,80000
558,20a,10580218,754,150,80000
559,20a,10580218,754,150,40000
560,20a,10580234,754,150,40000
561,200,10580671,731,168,0
562,200,10580687,700,195,0
563,200,10580687,669,225,0
564,200,10580703,639,259,0
565,200,10580718,613,292,0
566,200,10580718,592,322,0
567,200,10580734,579,348,0
568,200,10580750,572,365,0
569,200,10580750,569,376,0
570,200,10580765,567,384,0
571,200,10580781,567,391,0
572,200,10580781,570,395,0
573,200,10580796,578,399,0
574,200,10580812,591,399,0
575,200,10580812,606,399,0
576,200,10580828,624,392,0
577,200,10580828,645,382,0
578,200,10580843,666,368,0
579,200,10580859,680,358,0
580,200,10580859,693,347,0
581,200,10580875,700,338,0
582,200,10580890,706,331,0
583,200,10580890,711,323,0
584,200,10580906,714,318,0
585,200,10580921,716,313,0
586,200,10580921,716,308,0
587,200,10580937,716,303,0
588,200,10580953,715,299,0
589,200,10580953,706,295,0
590,200,10580968,691,292,0
591,200,10580984,672,292,0
592,200,10580984,643,296,0
593,200,10581000,607,309,0
594,200,10581015,568,330,0
595,200,10581015,530,354,0
596,200,10581031,494,385,0
597,200,10581046,466,416,0
598,200,10581046,447,445,0
599,200,10581062,434,471,0
600,200,10581062,429,486,0
601,200,10581078,428,496,0
602,200,10581093,428,506,0
603,200,10581093,435,513,0
604,200,10581109,446,518,0
605,200,10581125,460,518,0
606,200,10581125,481,515,0
607,200,10581140,512,503,0
608,200,10581156,546,487,0
609,200,10581156,578,467,0
610,200,10581171,609,444,0
611,200,10581187,635,417,0
612,200,10581187,655,395,0
613,200,10581203,670,373,0
614,200,10581218,677,360,0
615,200,10581218,682,347,0
616,200,10581234,685,336,0
617,200,10581250,686,329,0
618,200,10581250,686,323,0
619,200,10581265,685,319,0
620,200,10581281,678,315,0
621,200,10581281,665,315,0
622,200,10581296,642,318,0
623,200,10581296,608,333,0
624,200,10581312,571,351,0
625,200,10581328,536,377,0
626,200,10581328,502,407,0
627,200,10581343,473,439,0
628,200,10581359,451,471,0
629,200,10581359,439,492,0
630,200,10581375,434,506,0
631,200,10581390,432,517,0
632,200,10581390,432,525,0
633,200,10581406,434,531,0
634,200,10581421,443,534,0
635,200,10581421,458,534,0
636,200,10581437,478,529,0
637,200,10581453,507,513,0
638,200,10581453,539,492,0
639,200,10581468,573,466,0
640,200,10581484,601,437,0
641,200,10581484,626,409,0
642,200,10581500,647,381,0
643,200,10581515,660,353,0
644,200,10581515,671,332,0
645,200,10581531,675,320,0
646,200,10581531,677,309,0
647,200,10581546,679,303,0
648,200,10581562,680,299,0
649,200,10581562,680,296,0
650,200,10581578,680,294,0
651,200,10581593,675,294,0
652,200,10581593,654,299,0
653,200,10581609,619,317,0
654,200,10581625,578,346,0
655,200,10581625,542,381,0
656,200,10581640,506,420,0
657,200,10581656,477,463,0
658,200,10581656,452,506,0
659,200,10581671,438,537,0
660,200,10581687,429,557,0
661,200,10581687,426,567,0
662,200,10581703,424,574,0
663,200,10581718,424,578,0
664,200,10581718,425,580,0
665,200,10581734,437,580,0
666,200,10581734,458,569,0
667,200,10581750,485,551,0
668,200,10581765,519,523,0
669,200,10581765,552,493,0
670,200,10581781,584,461,0
671,200,10581796,612,428,0
672,200,10581796,634,400,0
673,200,10581812,648,380,0
674,200,10581828,656,369,0
675,200,10581828,660,362,0
676,200,10581843,663,357,0
677,200,10581859,663,354,0
678,200,10581859,664,353,0
679,200,10581875,664,352,0
680,200,10581890,659,352,0
681,200,10581906,639,360,0
682,200,10581921,618,370,0
683,200,10581921,594,382,0
684,200,10581937,567,399,0
685,200,10581953,543,418,0
686,200,10581953,523,435,0
687,200,10581968,510,446,0
688,200,10581984,501,454,0
689,200,10581984,495,461,0
690,200,10582000,492,464,0
691,200,10582000,489,468,0
692,200,10582015,487,470,0
693,200,10582031,487,473,0
694,200,10582031,487,476,0
695,200,10582046,487,480,0
696,200,10582062,487,485,0
697,200,10582062,490,489,0
698,200,10582078,494,494,0
699,200,10582093,499,497,0
700,200,10582093,503,499,0
701,200,10582109,508,500,0
702,200,10582125,513,500,0
703,200,10582125,520,500,0
704,200,10582140,526,500,0
705,200,10582156,533,497,0
706,200,10582156,539,493,0
707,200,10582171,545,490,0
708,200,10582187,551,486,0
709,200,10582187,557,482,0
710,200,10582203,560,480,0
711,20a,10582484,560,480,fffc0000
712,20a,10582484,560,480,ff800000
713,20a,10582500,560,480,ff800000
714,20a,10582500,560,480,ff800000
715,20a,10582515,560,480,ff800000
716,20a,10582531,560,480,ffa00000
717,20a,10582546,560,480,ff800000
718,20a,10582546,560,480,ffa00000
719,20a,10582562,560,480,ffb80000
720,20a,10582578,560,480,ffa00000
721,20a,10582578,560,480,ffd00000
722,20a,10582593,560,480,ffe00000
723,20a,10582625,560,480,fff40000
724,20a,10582640,560,480,fff60000
725,20a,10582656,560,480,fff60000
726,20a,10582671,560,480,fff60000
727,20a,10582687,560,480,fff60000
728,20a,10582703,560,480,fff70000
729,20a,10582718,560,480,fff70000
730,20a,10582828,560,480,fffc0000
731,20a,10582828,560,480,ff600000
732,20a,10582843,560,480,ff380000
733,20a,10582859,560,480,ff380000
734,20a,10582859,560,480,ff100000
735,20a,10582875,560,480,ff380000
736,20a,10582890,560,480,fee00000
737,20a,10582890,560,480,ff380000
738,20a,10582906,560,480,ff600000
739,20a,10582937,560,480,ffec0000
740,20a,10582953,560,480,ffee0000
741,20a,10582968,560,480,ffee0000
742,20a,10582984,560,480,fff00000
743,20a,10583000,560,480,fff00000
744,20a,10583015,560,480,fff00000
745,20a,10583031,560,480,fff20000
746,20a,10583046,560,480,fff20000
747,20a,10583062,560,480,fff20000
748,20a,10583171,560,480,fffc0000
749,20a,10583187,560,480,ff600000
750,20a,10583187,560,480,ff380000
751,20a,10583203,560,480,ff100000
752,20a,10583203,560,480,ff380000
753,20a,10583218,560,480,ff380000
754,20a,10583234,560,480,ff600000
755,20a,10583234,560,480,ffa00000
756,200,10583265,563,476,0
757,20a,10583265,563,476,ffee0000
758,20a,10583296,563,476,fff00000
759,20a,10583312,563,476,fff00000
760,20a,10583328,563,476,fff00000
761,20a,10583343,563,476,fff20000
762,20a,10583375,563,476,fff20000
763,20a,10583390,563,476,fff20000
764,20a,10583406,563,476,fff20000
765,20a,10583484,563,476,fffc0000
766,20a,10583500,563,476,ff100000
767,20a,10583500,563,476,feb00000
768,20a,10583515,563,476,fe780000
769,20a,10583531,563,476,fe780000
770,20a,10583546,563,476,ffe60000
771,200,10583562,585,445,0
772,200,10583562,607,417,0
773,20a,10583562,607,417,ffe90000
774,200,10583578,619,403,0
775,20a,10583593,619,403,ffec0000
776,20a,10583609,619,403,ffee0000
777,20a,10583625,619,403,ffee0000
778,20a,10583640,619,403,fff00000
779,20a,10583656,619,403,fff00000
780,20a,10583671,619,403,fff00000
781,20a,10583687,619,403,fff20000
782,20a,10583703,619,403,fff20000
783,20a,10583718,619,403,fff20000
784,20a,10583734,619,403,fff20000
785,20a,10583812,619,403,fffc0000
786,20a,10583828,619,403,ff380000
787,20a,10583843,619,403,ff380000
788,20a,10583843,619,403,ff380000
789,20a,10583859,619,403,ff380000
790,20a,10583875,619,403,ff600000
791,20a,10583875,619,403,ffa00000
792,20a,10583890,619,403,ffd00000
793,20a,10583921,619,403,fff00000
794,20a,10583937,619,403,fff20000
795,20a,10583968,619,403,fff20000
796,20a,10583984,619,403,fff20000
797,20a,10584000,619,403,fff20000
798,20a,10584015,619,403,fff40000
799,20a,10584031,619,403,fff40000
800,20a,10584125,619,403,fffc0000
801,20a,10584140,619,403,ff100000
802,20a,10584140,619,403,ff100000
803,20a,10584156,619,403,fee00000
804,20a,10584171,619,403,ff100000
805,20a,10584171,619,403,ff100000
806,20a,10584218,619,403,ffea0000
807,20a,10584234,619,403,ffed0000
808,20a,10584250,619,403,ffed0000
809,20a,10584265,619,403,ffef0000
810,20a,10584281,619,403,ffef0000
811,20a,10584296,619,403,ffef0000
812,20a,10584312,619,403,fff10000
813,20a,10584328,619,403,fff10000
814,20a,10584421,619,403,fffc0000
815,20a,10584437,619,403,fee00000
816,20a,10584437,619,403,feb00000
817,20a,10584453,619,403,fe780000
818,20a,10584468,619,403,feb00000
819,200,10584484,640,373,0
820,20a,10584500,640,373,ffe60000
821,200,10584500,652,358,0
822,20a,10584515,652,358,ffe90000
823,20a,10584531,652,358,ffec0000
824,20a,10584546,652,358,ffee0000
825,20a,10584562,652,358,ffee0000
826,20a,10584578,652,358,fff00000
827,20a,10584593,652,358,fff00000
828,20a,10584609,652,358,fff00000
829,20a,10584703,652,358,fffc0000
830,20a,10584718,652,358,fee00000
831,20a,10584734,652,358,feb00000
832,20a,10584734,652,358,feb00000
833,20a,10584750,652,358,feb00000
834,20a,10584750,652,358,fee00000
835,20a,10584765,652,358,ff380000
836,20a,10584781,652,358,ffb80000
837,20a,10584812,652,358,ffea0000
838,20a,10584828,652,358,ffed0000
839,20a,10584875,652,358,ffed0000
840,20a,10584890,652,358,ffef0000
841,20a,10584906,652,358,ffef0000
842,20a,10584921,652,358,ffef0000
843,20a,10585000,652,358,fffc0000
844,20a,10585000,652,358,ff380000
845,20a,10585015,652,358,ff380000
846,20a,10585015,652,358,ff100000
847,20a,10585031,652,358,ff380000
848,20a,10585046,652,358,ff800000
849,20a,10585078,652,358,ffec0000
850,20a,10585093,652,358,ffee0000
851,20a,10585109,652,358,ffee0000
852,20a,10585125,652,358,fff00000
853,20a,10585140,652,358,fff00000
854,20a,10585156,652,358,fff00000
855,20a,10585171,652,358,fff20000
856,20a,10585187,652,358,fff20000
857,20a,10585281,652,358,fffc0000
858,20a,10585281,652,358,ff380000
859,20a,10585296,652,358,ff380000
860,20a,10585312,652,358,ff600000
861,20a,10585312,652,358,ffb80000
862,20a,10585328,652,358,ffd00000
863,20a,10585359,652,358,fff00000
864,20a,10585375,652,358,fff20000
865,20a,10585390,652,358,fff20000
866,20a,10585406,652,358,fff20000
867,20a,10585437,652,358,fff20000
868,20a,10585453,652,358,fff40000
869,20a,10585468,652,358,fff40000
870,20a,10585484,652,358,fff40000
871,20a,10585500,652,358,fff40000
872,20a,10585515,652,358,fff60000
873,20a,10585531,652,358,fff60000
874,20a,10585546,652,358,fff60000
875,20a,10585562,652,358,fff60000
