version = 1
startTime = 2025-12-13 08:57:01.091
screenWidth = 1920
screenHeight = 1080
----------------------------------------
startTime = 2025-12-13 08:58:17.539
screenWidth = 1920
screenHeight = 1080
----------------------------------------
Event 0: MsgID=512, Time=235973156, X=512, Y=2159, MouseData=0, Flags=0, TimeStamp=235973156
Event 1: MsgID=512, Time=235973156, X=-1, Y=2159, MouseData=0, Flags=0, TimeStamp=235973156
Event 2: MsgID=512, Time=235973171, X=0, Y=2158, MouseData=0, Flags=0, TimeStamp=235973171
Event 3: MsgID=512, Time=235973187, X=0, Y=2157, MouseData=0, Flags=0, TimeStamp=235973187
Event 4: MsgID=512, Time=235973187, X=-1, Y=2156, MouseData=0, Flags=0, TimeStamp=235973187
Event 5: MsgID=512, Time=235973203, X=0, Y=2154, MouseData=0, Flags=0, TimeStamp=235973203
Event 6: MsgID=512, Time=235973203, X=0, Y=2152, MouseData=0, Flags=0, TimeStamp=235973203
Event 7: MsgID=512, Time=235973218, X=0, Y=2151, MouseData=0, Flags=0, TimeStamp=235973218
Event 8: MsgID=512, Time=235973218, X=0, Y=2148, MouseData=0, Flags=0, TimeStamp=235973218
Event 9: MsgID=512, Time=235973234, X=0, Y=2146, MouseData=0, Flags=0, TimeStamp=235973234
Event 10: MsgID=512, Time=235973234, X=-1, Y=2145, MouseData=0, Flags=0, TimeStamp=235973234
Event 11: MsgID=512, Time=235973250, X=0, Y=2143, MouseData=0, Flags=0, TimeStamp=235973250
Event 12: MsgID=512, Time=235973250, X=-1, Y=2141, MouseData=0, Flags=0, TimeStamp=235973250
Event 13: MsgID=512, Time=235973265, X=0, Y=2140, MouseData=0, Flags=0, TimeStamp=235973265
Event 14: MsgID=512, Time=235973265, X=0, Y=2139, MouseData=0, Flags=0, TimeStamp=235973265
Event 15: MsgID=512, Time=235973265, X=0, Y=2138, MouseData=0, Flags=0, TimeStamp=235973265
Event 16: MsgID=512, Time=235973281, X=-1, Y=2137, MouseData=0, Flags=0, TimeStamp=235973281
Event 17: MsgID=512, Time=235973296, X=0, Y=2135, MouseData=0, Flags=0, TimeStamp=235973296
Event 18: MsgID=512, Time=235973296, X=0, Y=2134, MouseData=0, Flags=0, TimeStamp=235973296
Event 19: MsgID=512, Time=235973312, X=-1, Y=2133, MouseData=0, Flags=0, TimeStamp=235973312
Event 20: MsgID=512, Time=235973312, X=0, Y=2132, MouseData=0, Flags=0, TimeStamp=235973312
Event 21: MsgID=512, Time=235973328, X=0, Y=2131, MouseData=0, Flags=0, TimeStamp=235973328
Event 22: MsgID=512, Time=235973328, X=0, Y=2130, MouseData=0, Flags=0, TimeStamp=235973328
Event 23: MsgID=512, Time=235973343, X=0, Y=2129, MouseData=0, Flags=0, TimeStamp=235973343
Event 24: MsgID=512, Time=235973343, X=0, Y=2129, MouseData=0, Flags=0, TimeStamp=235973343
Event 25: MsgID=512, Time=235973343, X=0, Y=2128, MouseData=0, Flags=0, TimeStamp=235973343
Event 26: MsgID=512, Time=235973359, X=0, Y=2127, MouseData=0, Flags=0, TimeStamp=235973359
Event 27: MsgID=512, Time=235973375, X=0, Y=2127, MouseData=0, Flags=0, TimeStamp=235973375
Event 28: MsgID=512, Time=235973390, X=0, Y=2126, MouseData=0, Flags=0, TimeStamp=235973390
Event 29: MsgID=512, Time=235973390, X=0, Y=2125, MouseData=0, Flags=0, TimeStamp=235973390
Event 30: MsgID=512, Time=235973406, X=0, Y=2124, MouseData=0, Flags=0, TimeStamp=235973406
Event 31: MsgID=512, Time=235973406, X=0, Y=2124, MouseData=0, Flags=0, TimeStamp=235973406
Event 32: MsgID=512, Time=235973421, X=0, Y=2123, MouseData=0, Flags=0, TimeStamp=235973421
Event 33: MsgID=512, Time=235973421, X=0, Y=2122, MouseData=0, Flags=0, TimeStamp=235973421
Event 34: MsgID=512, Time=235973437, X=-1, Y=2122, MouseData=0, Flags=0, TimeStamp=235973437
Event 35: MsgID=512, Time=235973437, X=0, Y=2121, MouseData=0, Flags=0, TimeStamp=235973437
Event 36: MsgID=512, Time=235973453, X=0, Y=2119, MouseData=0, Flags=0, TimeStamp=235973453
Event 37: MsgID=512, Time=235973453, X=0, Y=2119, MouseData=0, Flags=0, TimeStamp=235973453
Event 38: MsgID=512, Time=235973468, X=0, Y=2118, MouseData=0, Flags=0, TimeStamp=235973468
Event 39: MsgID=512, Time=235973484, X=0, Y=2117, MouseData=0, Flags=0, TimeStamp=235973484
Event 40: MsgID=512, Time=235973500, X=0, Y=2117, MouseData=0, Flags=0, TimeStamp=235973500
Event 41: MsgID=512, Time=235973515, X=0, Y=2116, MouseData=0, Flags=0, TimeStamp=235973515
Event 42: MsgID=512, Time=235973531, X=-1, Y=2115, MouseData=0, Flags=0, TimeStamp=235973531
Event 43: MsgID=512, Time=235973531, X=0, Y=2114, MouseData=0, Flags=0, TimeStamp=235973531
Event 44: MsgID=512, Time=235973546, X=0, Y=2113, MouseData=0, Flags=0, TimeStamp=235973546
Event 45: MsgID=512, Time=235973546, X=0, Y=2112, MouseData=0, Flags=0, TimeStamp=235973546
Event 46: MsgID=512, Time=235973562, X=0, Y=2112, MouseData=0, Flags=0, TimeStamp=235973562
Event 47: MsgID=512, Time=235973562, X=-1, Y=2110, MouseData=0, Flags=0, TimeStamp=235973562
Event 48: MsgID=512, Time=235973578, X=0, Y=2109, MouseData=0, Flags=0, TimeStamp=235973578
Event 49: MsgID=512, Time=235973578, X=0, Y=2108, MouseData=0, Flags=0, TimeStamp=235973578
Event 50: MsgID=512, Time=235973593, X=0, Y=2107, MouseData=0, Flags=0, TimeStamp=235973593
Event 51: MsgID=512, Time=235973593, X=0, Y=2105, MouseData=0, Flags=0, TimeStamp=235973593
Event 52: MsgID=512, Time=235973609, X=0, Y=2104, MouseData=0, Flags=0, TimeStamp=235973609
Event 53: MsgID=512, Time=235973609, X=0, Y=2103, MouseData=0, Flags=0, TimeStamp=235973609
Event 54: MsgID=512, Time=235973625, X=-1, Y=2102, MouseData=0, Flags=0, TimeStamp=235973625
Event 55: MsgID=512, Time=235973625, X=0, Y=2100, MouseData=0, Flags=0, TimeStamp=235973625
Event 56: MsgID=512, Time=235973640, X=0, Y=2098, MouseData=0, Flags=0, TimeStamp=235973640
Event 57: MsgID=512, Time=235973640, X=-1, Y=2097, MouseData=0, Flags=0, TimeStamp=235973640
Event 58: MsgID=512, Time=235973656, X=0, Y=2095, MouseData=0, Flags=0, TimeStamp=235973656
Event 59: MsgID=512, Time=235973656, X=-1, Y=2094, MouseData=0, Flags=0, TimeStamp=235973656
Event 60: MsgID=512, Time=235973671, X=0, Y=2094, MouseData=0, Flags=0, TimeStamp=235973671
Event 61: MsgID=512, Time=235973671, X=0, Y=2092, MouseData=0, Flags=0, TimeStamp=235973671
Event 62: MsgID=512, Time=235973687, X=0, Y=2091, MouseData=0, Flags=0, TimeStamp=235973687
Event 63: MsgID=512, Time=235973687, X=0, Y=2091, MouseData=0, Flags=0, TimeStamp=235973687
Event 64: MsgID=512, Time=235973703, X=0, Y=2090, MouseData=0, Flags=0, TimeStamp=235973703
Event 65: MsgID=512, Time=235973703, X=0, Y=2089, MouseData=0, Flags=0, TimeStamp=235973703
Event 66: MsgID=512, Time=235973718, X=0, Y=2089, MouseData=0, Flags=0, TimeStamp=235973718
Event 67: MsgID=512, Time=235973734, X=0, Y=2088, MouseData=0, Flags=0, TimeStamp=235973734
Event 68: MsgID=512, Time=235973734, X=0, Y=2087, MouseData=0, Flags=0, TimeStamp=235973734
Event 69: MsgID=512, Time=235973750, X=0, Y=2086, MouseData=0, Flags=0, TimeStamp=235973750
Event 70: MsgID=512, Time=235973750, X=-1, Y=2086, MouseData=0, Flags=0, TimeStamp=235973750
Event 71: MsgID=512, Time=235973765, X=0, Y=2086, MouseData=0, Flags=0, TimeStamp=235973765
Event 72: MsgID=512, Time=235973765, X=0, Y=2085, MouseData=0, Flags=0, TimeStamp=235973765
Event 73: MsgID=512, Time=235973781, X=-1, Y=2084, MouseData=0, Flags=0, TimeStamp=235973781
Event 74: MsgID=512, Time=235973781, X=0, Y=2084, MouseData=0, Flags=0, TimeStamp=235973781
Event 75: MsgID=512, Time=235973796, X=0, Y=2083, MouseData=0, Flags=0, TimeStamp=235973796
Event 76: MsgID=512, Time=235973796, X=0, Y=2082, MouseData=0, Flags=0, TimeStamp=235973796
Event 77: MsgID=512, Time=235973812, X=0, Y=2081, MouseData=0, Flags=0, TimeStamp=235973812
Event 78: MsgID=512, Time=235973812, X=-1, Y=2080, MouseData=0, Flags=0, TimeStamp=235973812
Event 79: MsgID=512, Time=235973828, X=0, Y=2078, MouseData=0, Flags=0, TimeStamp=235973828
Event 80: MsgID=512, Time=235973828, X=-1, Y=2078, MouseData=0, Flags=0, TimeStamp=235973828
Event 81: MsgID=512, Time=235973843, X=0, Y=2077, MouseData=0, Flags=0, TimeStamp=235973843
Event 82: MsgID=512, Time=235973843, X=-1, Y=2075, MouseData=0, Flags=0, TimeStamp=235973843
Event 83: MsgID=512, Time=235973859, X=0, Y=2075, MouseData=0, Flags=0, TimeStamp=235973859
Event 84: MsgID=512, Time=235973859, X=0, Y=2073, MouseData=0, Flags=0, TimeStamp=235973859
Event 85: MsgID=512, Time=235973875, X=0, Y=2073, MouseData=0, Flags=0, TimeStamp=235973875
Event 86: MsgID=512, Time=235973875, X=0, Y=2072, MouseData=0, Flags=0, TimeStamp=235973875
Event 87: MsgID=512, Time=235973890, X=-1, Y=2070, MouseData=0, Flags=0, TimeStamp=235973890
Event 88: MsgID=512, Time=235973890, X=0, Y=2070, MouseData=0, Flags=0, TimeStamp=235973890
Event 89: MsgID=512, Time=235973906, X=-1, Y=2069, MouseData=0, Flags=0, TimeStamp=235973906
Event 90: MsgID=512, Time=235973921, X=0, Y=2067, MouseData=0, Flags=0, TimeStamp=235973921
Event 91: MsgID=512, Time=235973921, X=-1, Y=2067, MouseData=0, Flags=0, TimeStamp=235973921
Event 92: MsgID=512, Time=235973937, X=0, Y=2065, MouseData=0, Flags=0, TimeStamp=235973937
Event 93: MsgID=512, Time=235973937, X=0, Y=2064, MouseData=0, Flags=0, TimeStamp=235973937
Event 94: MsgID=512, Time=235973953, X=0, Y=2064, MouseData=0, Flags=0, TimeStamp=235973953
Event 95: MsgID=512, Time=235973953, X=0, Y=2063, MouseData=0, Flags=0, TimeStamp=235973953
Event 96: MsgID=512, Time=235973968, X=-1, Y=2063, MouseData=0, Flags=0, TimeStamp=235973968
Event 97: MsgID=512, Time=235973968, X=0, Y=2062, MouseData=0, Flags=0, TimeStamp=235973968
Event 98: MsgID=512, Time=235973984, X=0, Y=2062, MouseData=0, Flags=0, TimeStamp=235973984
Event 99: MsgID=512, Time=235974000, X=-1, Y=2061, MouseData=0, Flags=0, TimeStamp=235974000
Event 100: MsgID=512, Time=235974000, X=0, Y=2060, MouseData=0, Flags=0, TimeStamp=235974000
Event 101: MsgID=512, Time=235974015, X=0, Y=2059, MouseData=0, Flags=0, TimeStamp=235974015
Event 102: MsgID=512, Time=235974031, X=0, Y=2059, MouseData=0, Flags=0, TimeStamp=235974031
Event 103: MsgID=512, Time=235974046, X=0, Y=2059, MouseData=0, Flags=0, TimeStamp=235974046
Event 104: MsgID=512, Time=235974062, X=0, Y=2058, MouseData=0, Flags=0, TimeStamp=235974062
Event 105: MsgID=512, Time=235974078, X=0, Y=2057, MouseData=0, Flags=0, TimeStamp=235974078
Event 106: MsgID=512, Time=235974078, X=-1, Y=2057, MouseData=0, Flags=0, TimeStamp=235974078
Event 107: MsgID=512, Time=235974093, X=0, Y=2057, MouseData=0, Flags=0, TimeStamp=235974093
Event 108: MsgID=512, Time=235974109, X=-1, Y=2056, MouseData=0, Flags=0, TimeStamp=235974109
Event 109: MsgID=512, Time=235974109, X=0, Y=2055, MouseData=0, Flags=0, TimeStamp=235974109
Event 110: MsgID=512, Time=235974125, X=0, Y=2054, MouseData=0, Flags=0, TimeStamp=235974125
Event 111: MsgID=512, Time=235974125, X=-1, Y=2054, MouseData=0, Flags=0, TimeStamp=235974125
Event 112: MsgID=512, Time=235974140, X=0, Y=2054, MouseData=0, Flags=0, TimeStamp=235974140
Event 113: MsgID=512, Time=235974140, X=0, Y=2053, MouseData=0, Flags=0, TimeStamp=235974140
Event 114: MsgID=512, Time=235974156, X=0, Y=2052, MouseData=0, Flags=0, TimeStamp=235974156
Event 115: MsgID=512, Time=235974156, X=0, Y=2052, MouseData=0, Flags=0, TimeStamp=235974156
Event 116: MsgID=512, Time=235974171, X=0, Y=2051, MouseData=0, Flags=0, TimeStamp=235974171
Event 117: MsgID=512, Time=235974171, X=0, Y=2050, MouseData=0, Flags=0, TimeStamp=235974171
Event 118: MsgID=512, Time=235974187, X=0, Y=2049, MouseData=0, Flags=0, TimeStamp=235974187
Event 119: MsgID=512, Time=235974187, X=-1, Y=2049, MouseData=0, Flags=0, TimeStamp=235974187
Event 120: MsgID=512, Time=235974203, X=0, Y=2048, MouseData=0, Flags=0, TimeStamp=235974203
Event 121: MsgID=512, Time=235974203, X=-1, Y=2047, MouseData=0, Flags=0, TimeStamp=235974203
Event 122: MsgID=512, Time=235974218, X=0, Y=2047, MouseData=0, Flags=0, TimeStamp=235974218
Event 123: MsgID=512, Time=235974218, X=0, Y=2046, MouseData=0, Flags=0, TimeStamp=235974218
Event 124: MsgID=512, Time=235974234, X=0, Y=2045, MouseData=0, Flags=0, TimeStamp=235974234
Event 125: MsgID=512, Time=235974250, X=-1, Y=2044, MouseData=0, Flags=0, TimeStamp=235974250
Event 126: MsgID=512, Time=235974250, X=0, Y=2043, MouseData=0, Flags=0, TimeStamp=235974250
Event 127: MsgID=512, Time=235974265, X=-1, Y=2041, MouseData=0, Flags=0, TimeStamp=235974265
version = 1
startTime = 2025-12-13 08:58:34.903
screenWidth = 1920
screenHeight = 1080
----------------------------------------
Event 0: MsgID=512, Time=235990625, X=512, Y=512, MouseData=0, Flags=0, TimeStamp=235990625
Event 1: MsgID=512, Time=235990640, X=2, Y=2159, MouseData=0, Flags=0, TimeStamp=235990640
Event 2: MsgID=512, Time=235990640, X=4, Y=2161, MouseData=0, Flags=0, TimeStamp=235990640
Event 3: MsgID=512, Time=235990656, X=7, Y=2161, MouseData=0, Flags=0, TimeStamp=235990656
Event 4: MsgID=512, Time=235990656, X=10, Y=2161, MouseData=0, Flags=0, TimeStamp=235990656
Event 5: MsgID=512, Time=235990671, X=14, Y=2162, MouseData=0, Flags=0, TimeStamp=235990671
Event 6: MsgID=512, Time=235990671, X=18, Y=2161, MouseData=0, Flags=0, TimeStamp=235990671
Event 7: MsgID=512, Time=235990687, X=23, Y=2162, MouseData=0, Flags=0, TimeStamp=235990687
Event 8: MsgID=512, Time=235990687, X=25, Y=2161, MouseData=0, Flags=0, TimeStamp=235990687
Event 9: MsgID=512, Time=235990703, X=30, Y=2162, MouseData=0, Flags=0, TimeStamp=235990703
Event 10: MsgID=512, Time=235990703, X=32, Y=2161, MouseData=0, Flags=0, TimeStamp=235990703
Event 11: MsgID=512, Time=235990718, X=35, Y=2161, MouseData=0, Flags=0, TimeStamp=235990718
Event 12: MsgID=512, Time=235990718, X=38, Y=2160, MouseData=0, Flags=0, TimeStamp=235990718
Event 13: MsgID=512, Time=235990734, X=41, Y=2161, MouseData=0, Flags=0, TimeStamp=235990734
Event 14: MsgID=512, Time=235990734, X=44, Y=2161, MouseData=0, Flags=0, TimeStamp=235990734
Event 15: MsgID=512, Time=235990750, X=46, Y=2160, MouseData=0, Flags=0, TimeStamp=235990750
Event 16: MsgID=512, Time=235990750, X=49, Y=2161, MouseData=0, Flags=0, TimeStamp=235990750
Event 17: MsgID=512, Time=235990765, X=51, Y=2160, MouseData=0, Flags=0, TimeStamp=235990765
Event 18: MsgID=512, Time=235990765, X=53, Y=2160, MouseData=0, Flags=0, TimeStamp=235990765
Event 19: MsgID=512, Time=235990781, X=55, Y=2161, MouseData=0, Flags=0, TimeStamp=235990781
Event 20: MsgID=512, Time=235990781, X=57, Y=2161, MouseData=0, Flags=0, TimeStamp=235990781
Event 21: MsgID=512, Time=235990796, X=59, Y=2160, MouseData=0, Flags=0, TimeStamp=235990796
Event 22: MsgID=512, Time=235990796, X=62, Y=2160, MouseData=0, Flags=0, TimeStamp=235990796
Event 23: MsgID=512, Time=235990812, X=62, Y=2159, MouseData=0, Flags=0, TimeStamp=235990812
Event 24: MsgID=512, Time=235990812, X=64, Y=2161, MouseData=0, Flags=0, TimeStamp=235990812
Event 25: MsgID=512, Time=235990828, X=66, Y=2160, MouseData=0, Flags=0, TimeStamp=235990828
Event 26: MsgID=512, Time=235990843, X=67, Y=2160, MouseData=0, Flags=0, TimeStamp=235990843
Event 27: MsgID=512, Time=235990843, X=70, Y=2161, MouseData=0, Flags=0, TimeStamp=235990843
Event 28: MsgID=512, Time=235990859, X=72, Y=2160, MouseData=0, Flags=0, TimeStamp=235990859
Event 29: MsgID=512, Time=235990859, X=75, Y=2161, MouseData=0, Flags=0, TimeStamp=235990859
Event 30: MsgID=512, Time=235990875, X=78, Y=2161, MouseData=0, Flags=0, TimeStamp=235990875
Event 31: MsgID=512, Time=235990875, X=80, Y=2161, MouseData=0, Flags=0, TimeStamp=235990875
Event 32: MsgID=512, Time=235990890, X=84, Y=2161, MouseData=0, Flags=0, TimeStamp=235990890
Event 33: MsgID=512, Time=235990890, X=88, Y=2161, MouseData=0, Flags=0, TimeStamp=235990890
Event 34: MsgID=512, Time=235990906, X=93, Y=2162, MouseData=0, Flags=0, TimeStamp=235990906
Event 35: MsgID=512, Time=235990906, X=97, Y=2161, MouseData=0, Flags=0, TimeStamp=235990906
Event 36: MsgID=512, Time=235990921, X=101, Y=2163, MouseData=0, Flags=0, TimeStamp=235990921
Event 37: MsgID=512, Time=235990921, X=105, Y=2161, MouseData=0, Flags=0, TimeStamp=235990921
Event 38: MsgID=512, Time=235990937, X=110, Y=2162, MouseData=0, Flags=0, TimeStamp=235990937
Event 39: MsgID=512, Time=235990937, X=115, Y=2161, MouseData=0, Flags=0, TimeStamp=235990937
Event 40: MsgID=512, Time=235990953, X=120, Y=2161, MouseData=0, Flags=0, TimeStamp=235990953
Event 41: MsgID=512, Time=235990953, X=122, Y=2162, MouseData=0, Flags=0, TimeStamp=235990953
Event 42: MsgID=512, Time=235990968, X=127, Y=2161, MouseData=0, Flags=0, TimeStamp=235990968
Event 43: MsgID=512, Time=235990968, X=131, Y=2161, MouseData=0, Flags=0, TimeStamp=235990968
Event 44: MsgID=512, Time=235990984, X=133, Y=2161, MouseData=0, Flags=0, TimeStamp=235990984
Event 45: MsgID=512, Time=235990984, X=137, Y=2161, MouseData=0, Flags=0, TimeStamp=235990984
Event 46: MsgID=512, Time=235991000, X=140, Y=2162, MouseData=0, Flags=0, TimeStamp=235991000
Event 47: MsgID=512, Time=235991000, X=144, Y=2161, MouseData=0, Flags=0, TimeStamp=235991000
Event 48: MsgID=512, Time=235991015, X=149, Y=2161, MouseData=0, Flags=0, TimeStamp=235991015
Event 49: MsgID=512, Time=235991015, X=151, Y=2161, MouseData=0, Flags=0, TimeStamp=235991015
Event 50: MsgID=512, Time=235991031, X=154, Y=2161, MouseData=0, Flags=0, TimeStamp=235991031
Event 51: MsgID=512, Time=235991031, X=158, Y=2162, MouseData=0, Flags=0, TimeStamp=235991031
Event 52: MsgID=512, Time=235991046, X=161, Y=2161, MouseData=0, Flags=0, TimeStamp=235991046
Event 53: MsgID=512, Time=235991046, X=164, Y=2160, MouseData=0, Flags=0, TimeStamp=235991046
Event 54: MsgID=512, Time=235991062, X=166, Y=2161, MouseData=0, Flags=0, TimeStamp=235991062
Event 55: MsgID=512, Time=235991062, X=167, Y=2159, MouseData=0, Flags=0, TimeStamp=235991062
Event 56: MsgID=512, Time=235991078, X=170, Y=2161, MouseData=0, Flags=0, TimeStamp=235991078
Event 57: MsgID=512, Time=235991078, X=172, Y=2160, MouseData=0, Flags=0, TimeStamp=235991078
Event 58: MsgID=512, Time=235991093, X=175, Y=2161, MouseData=0, Flags=0, TimeStamp=235991093
Event 59: MsgID=512, Time=235991093, X=177, Y=2160, MouseData=0, Flags=0, TimeStamp=235991093
Event 60: MsgID=512, Time=235991109, X=180, Y=2160, MouseData=0, Flags=0, TimeStamp=235991109
Event 61: MsgID=512, Time=235991109, X=183, Y=2161, MouseData=0, Flags=0, TimeStamp=235991109
Event 62: MsgID=512, Time=235991125, X=186, Y=2160, MouseData=0, Flags=0, TimeStamp=235991125
Event 63: MsgID=512, Time=235991125, X=188, Y=2159, MouseData=0, Flags=0, TimeStamp=235991125
Event 64: MsgID=512, Time=235991140, X=191, Y=2161, MouseData=0, Flags=0, TimeStamp=235991140
Event 65: MsgID=512, Time=235991140, X=195, Y=2161, MouseData=0, Flags=0, TimeStamp=235991140
Event 66: MsgID=512, Time=235991156, X=198, Y=2161, MouseData=0, Flags=0, TimeStamp=235991156
Event 67: MsgID=512, Time=235991171, X=202, Y=2161, MouseData=0, Flags=0, TimeStamp=235991171
Event 68: MsgID=512, Time=235991171, X=206, Y=2160, MouseData=0, Flags=0, TimeStamp=235991171
Event 69: MsgID=512, Time=235991187, X=209, Y=2161, MouseData=0, Flags=0, TimeStamp=235991187
Event 70: MsgID=512, Time=235991187, X=213, Y=2161, MouseData=0, Flags=0, TimeStamp=235991187
Event 71: MsgID=512, Time=235991203, X=217, Y=2161, MouseData=0, Flags=0, TimeStamp=235991203
Event 72: MsgID=512, Time=235991203, X=221, Y=2161, MouseData=0, Flags=0, TimeStamp=235991203
Event 73: MsgID=512, Time=235991218, X=227, Y=2161, MouseData=0, Flags=0, TimeStamp=235991218
Event 74: MsgID=512, Time=235991218, X=232, Y=2163, MouseData=0, Flags=0, TimeStamp=235991218
Event 75: MsgID=512, Time=235991234, X=237, Y=2162, MouseData=0, Flags=0, TimeStamp=235991234
Event 76: MsgID=512, Time=235991234, X=243, Y=2163, MouseData=0, Flags=0, TimeStamp=235991234
Event 77: MsgID=512, Time=235991250, X=248, Y=2162, MouseData=0, Flags=0, TimeStamp=235991250
Event 78: MsgID=512, Time=235991250, X=254, Y=2163, MouseData=0, Flags=0, TimeStamp=235991250
Event 79: MsgID=512, Time=235991265, X=262, Y=2162, MouseData=0, Flags=0, TimeStamp=235991265
Event 80: MsgID=512, Time=235991265, X=268, Y=2163, MouseData=0, Flags=0, TimeStamp=235991265
Event 81: MsgID=512, Time=235991281, X=275, Y=2163, MouseData=0, Flags=0, TimeStamp=235991281
Event 82: MsgID=512, Time=235991281, X=281, Y=2162, MouseData=0, Flags=0, TimeStamp=235991281
Event 83: MsgID=512, Time=235991296, X=286, Y=2161, MouseData=0, Flags=0, TimeStamp=235991296
Event 84: MsgID=512, Time=235991296, X=292, Y=2163, MouseData=0, Flags=0, TimeStamp=235991296
Event 85: MsgID=512, Time=235991312, X=296, Y=2161, MouseData=0, Flags=0, TimeStamp=235991312
Event 86: MsgID=512, Time=235991312, X=300, Y=2161, MouseData=0, Flags=0, TimeStamp=235991312
Event 87: MsgID=512, Time=235991328, X=306, Y=2162, MouseData=0, Flags=0, TimeStamp=235991328
Event 88: MsgID=512, Time=235991328, X=309, Y=2161, MouseData=0, Flags=0, TimeStamp=235991328
Event 89: MsgID=512, Time=235991343, X=313, Y=2160, MouseData=0, Flags=0, TimeStamp=235991343
Event 90: MsgID=512, Time=235991343, X=316, Y=2161, MouseData=0, Flags=0, TimeStamp=235991343
Event 91: MsgID=512, Time=235991359, X=319, Y=2161, MouseData=0, Flags=0, TimeStamp=235991359
Event 92: MsgID=512, Time=235991359, X=321, Y=2160, MouseData=0, Flags=0, TimeStamp=235991359
Event 93: MsgID=512, Time=235991375, X=324, Y=2161, MouseData=0, Flags=0, TimeStamp=235991375
Event 94: MsgID=512, Time=235991375, X=327, Y=2160, MouseData=0, Flags=0, TimeStamp=235991375
Event 95: MsgID=512, Time=235991390, X=330, Y=2160, MouseData=0, Flags=0, TimeStamp=235991390
Event 96: MsgID=512, Time=235991390, X=332, Y=2161, MouseData=0, Flags=0, TimeStamp=235991390
Event 97: MsgID=512, Time=235991406, X=335, Y=2159, MouseData=0, Flags=0, TimeStamp=235991406
Event 98: MsgID=512, Time=235991406, X=338, Y=2160, MouseData=0, Flags=0, TimeStamp=235991406
Event 99: MsgID=512, Time=235991421, X=340, Y=2160, MouseData=0, Flags=0, TimeStamp=235991421
Event 100: MsgID=512, Time=235991421, X=342, Y=2160, MouseData=0, Flags=0, TimeStamp=235991421
Event 101: MsgID=512, Time=235991437, X=344, Y=2160, MouseData=0, Flags=0, TimeStamp=235991437
Event 102: MsgID=512, Time=235991437, X=347, Y=2160, MouseData=0, Flags=0, TimeStamp=235991437
Event 103: MsgID=512, Time=235991453, X=350, Y=2161, MouseData=0, Flags=0, TimeStamp=235991453
Event 104: MsgID=512, Time=235991453, X=353, Y=2160, MouseData=0, Flags=0, TimeStamp=235991453
Event 105: MsgID=512, Time=235991468, X=356, Y=2161, MouseData=0, Flags=0, TimeStamp=235991468
Event 106: MsgID=512, Time=235991468, X=359, Y=2160, MouseData=0, Flags=0, TimeStamp=235991468
Event 107: MsgID=512, Time=235991484, X=362, Y=2159, MouseData=0, Flags=0, TimeStamp=235991484
Event 108: MsgID=512, Time=235991500, X=366, Y=2160, MouseData=0, Flags=0, TimeStamp=235991500
Event 109: MsgID=512, Time=235991500, X=368, Y=2160, MouseData=0, Flags=0, TimeStamp=235991500
Event 110: MsgID=512, Time=235991515, X=371, Y=2161, MouseData=0, Flags=0, TimeStamp=235991515
Event 111: MsgID=512, Time=235991515, X=374, Y=2160, MouseData=0, Flags=0, TimeStamp=235991515
Event 112: MsgID=512, Time=235991531, X=378, Y=2161, MouseData=0, Flags=0, TimeStamp=235991531
Event 113: MsgID=512, Time=235991531, X=381, Y=2160, MouseData=0, Flags=0, TimeStamp=235991531
Event 114: MsgID=512, Time=235991546, X=383, Y=2160, MouseData=0, Flags=0, TimeStamp=235991546
Event 115: MsgID=512, Time=235991546, X=386, Y=2161, MouseData=0, Flags=0, TimeStamp=235991546
Event 116: MsgID=512, Time=235991562, X=388, Y=2160, MouseData=0, Flags=0, TimeStamp=235991562
Event 117: MsgID=512, Time=235991562, X=391, Y=2160, MouseData=0, Flags=0, TimeStamp=235991562
Event 118: MsgID=512, Time=235991578, X=392, Y=2159, MouseData=0, Flags=0, TimeStamp=235991578
Event 119: MsgID=512, Time=235991578, X=395, Y=2160, MouseData=0, Flags=0, TimeStamp=235991578
Event 120: MsgID=512, Time=235991593, X=397, Y=2160, MouseData=0, Flags=0, TimeStamp=235991593
Event 121: MsgID=512, Time=235991593, X=400, Y=2160, MouseData=0, Flags=0, TimeStamp=235991593
Event 122: MsgID=512, Time=235991609, X=402, Y=2160, MouseData=0, Flags=0, TimeStamp=235991609
Event 123: MsgID=512, Time=235991609, X=404, Y=2160, MouseData=0, Flags=0, TimeStamp=235991609
Event 124: MsgID=512, Time=235991625, X=406, Y=2159, MouseData=0, Flags=0, TimeStamp=235991625
Event 125: MsgID=512, Time=235991625, X=407, Y=2160, MouseData=0, Flags=0, TimeStamp=235991625
Event 126: MsgID=512, Time=235991640, X=409, Y=2160, MouseData=0, Flags=0, TimeStamp=235991640
Event 127: MsgID=512, Time=235991640, X=412, Y=2159, MouseData=0, Flags=0, TimeStamp=235991640
version = 1
startTime = 2025-12-13 08:59:06.344
screenWidth = 1920
screenHeight = 1080
----------------------------------------
Event 0: MsgID=512, Time=236022062, X=512, Y=512, MouseData=512, Flags=0, TimeStamp=236022062
Event 1: MsgID=512, Time=236022062, X=-1, Y=2158, MouseData=0, Flags=0, TimeStamp=236022062
Event 2: MsgID=512, Time=236022078, X=-1, Y=2157, MouseData=0, Flags=0, TimeStamp=236022078
